side,price,size,time
sell,9195.01,2.0056881,2018-04-24T03:52:19.803Z
buy,9192.0,7.40109464,2018-04-24T03:52:19.806Z
buy,9191.16,0.0,2018-04-24T03:52:19.819Z
buy,9125.02,0.0,2018-04-24T03:52:19.839Z
buy,9157.99,0.0,2018-04-24T03:52:19.841Z
buy,9092.5,0.0015,2018-04-24T03:52:19.846Z
buy,9059.5,0.0,2018-04-24T03:52:19.972Z
sell,9192.01,4.63269966,2018-04-24T03:52:19.983Z
buy,9125.02,0.0015,2018-04-24T03:52:20.001Z
buy,9191.16,0.0015,2018-04-24T03:52:20.033Z
buy,9192.0,19.90109464,2018-04-24T03:52:20.035Z
sell,9210.4,0.9,2018-04-24T03:52:20.043Z
sell,9213.16,0.0,2018-04-24T03:52:20.045Z
buy,9192.0,19.89938464,2018-04-24T03:52:20.048Z
sell,9213.17,0.9,2018-04-24T03:52:20.053Z
buy,9192.0,20.85744564,2018-04-24T03:52:20.055Z
sell,9210.4,0.0,2018-04-24T03:52:20.055Z
sell,9215.0,10.001,2018-04-24T03:52:20.056Z
sell,9210.41,0.9,2018-04-24T03:52:20.058Z
buy,9167.17,0.0,2018-04-24T03:52:20.059Z
buy,9192.0,20.85854564,2018-04-24T03:52:20.060Z
sell,9192.01,4.61442766,2018-04-24T03:52:20.061Z
sell,9210.41,1.8,2018-04-24T03:52:20.063Z
sell,9215.01,0.9009999999999999,2018-04-24T03:52:20.065Z
buy,9167.18,0.536045,2018-04-24T03:52:20.068Z
buy,9125.02,0.0,2018-04-24T03:52:20.091Z
buy,9192.0,20.96654564,2018-04-24T03:52:20.098Z
buy,9092.5,0.0,2018-04-24T03:52:20.112Z
buy,9191.16,0.0,2018-04-24T03:52:20.114Z
buy,9059.5,0.0015,2018-04-24T03:52:20.190Z
buy,9157.99,0.0015,2018-04-24T03:52:20.223Z
buy,9157.99,0.0,2018-04-24T03:52:20.238Z
buy,9059.5,0.0,2018-04-24T03:52:20.259Z
buy,9092.5,0.0015,2018-04-24T03:52:20.267Z
buy,9175.0,1.71310794,2018-04-24T03:52:20.284Z
buy,9191.16,0.0015,2018-04-24T03:52:20.289Z
buy,9092.5,0.0,2018-04-24T03:52:20.324Z
buy,9125.02,0.0015,2018-04-24T03:52:20.347Z
buy,9191.16,0.0,2018-04-24T03:52:20.366Z
buy,9157.99,0.0015,2018-04-24T03:52:20.392Z
buy,9125.02,0.0,2018-04-24T03:52:20.410Z
buy,9092.5,0.0015,2018-04-24T03:52:20.418Z
buy,9157.99,0.0,2018-04-24T03:52:20.441Z
buy,9059.5,0.0015,2018-04-24T03:52:20.468Z
buy,9092.5,0.0,2018-04-24T03:52:20.500Z
buy,8920.12,0.078,2018-04-24T03:52:20.506Z
buy,8920.12,0.077,2018-04-24T03:52:20.508Z
buy,8920.12,0.076,2018-04-24T03:52:20.510Z
buy,8920.12,0.075,2018-04-24T03:52:20.510Z
buy,8920.12,0.0711,2018-04-24T03:52:20.511Z
buy,8920.12,0.069,2018-04-24T03:52:20.512Z
buy,8920.12,0.0486,2018-04-24T03:52:20.549Z
buy,8920.12,0.0344,2018-04-24T03:52:20.550Z
buy,8920.12,0.0324,2018-04-24T03:52:20.551Z
buy,8920.12,0.0314,2018-04-24T03:52:20.552Z
buy,8920.12,0.0278,2018-04-24T03:52:20.552Z
buy,8920.12,0.0268,2018-04-24T03:52:20.553Z
buy,8920.12,0.0258,2018-04-24T03:52:20.554Z
buy,8920.12,0.0245,2018-04-24T03:52:20.554Z
buy,8920.12,0.0182,2018-04-24T03:52:20.555Z
buy,8920.12,0.0136,2018-04-24T03:52:20.556Z
buy,8920.12,0.0123,2018-04-24T03:52:20.557Z
buy,9191.16,0.0015,2018-04-24T03:52:20.558Z
buy,8920.12,0.0109,2018-04-24T03:52:20.559Z
buy,8920.12,0.0035,2018-04-24T03:52:20.559Z
buy,9059.5,0.0,2018-04-24T03:52:20.591Z
buy,8920.12,0.0025,2018-04-24T03:52:20.592Z
buy,9157.99,0.0015,2018-04-24T03:52:20.595Z
buy,9191.15,1.08755,2018-04-24T03:52:20.597Z
buy,9191.16,0.0,2018-04-24T03:52:20.614Z
buy,9092.5,0.0015,2018-04-24T03:52:20.620Z
buy,9157.99,0.0,2018-04-24T03:52:20.634Z
buy,9059.5,0.0015,2018-04-24T03:52:20.661Z
buy,9125.02,0.0015,2018-04-24T03:52:20.676Z
buy,9059.5,0.0,2018-04-24T03:52:20.702Z
buy,9191.16,0.0015,2018-04-24T03:52:20.726Z
buy,8920.12,0.0,2018-04-24T03:52:20.744Z
buy,9125.02,0.0,2018-04-24T03:52:20.745Z
buy,9092.5,0.0,2018-04-24T03:52:20.766Z
buy,9059.5,0.0015,2018-04-24T03:52:20.778Z
buy,9191.16,0.0,2018-04-24T03:52:20.858Z
buy,9190.0,3.56690618,2018-04-24T03:52:20.907Z
buy,9157.99,0.0015,2018-04-24T03:52:20.910Z
buy,9125.02,0.0015,2018-04-24T03:52:20.911Z
sell,9192.01,4.61578745,2018-04-24T03:52:20.928Z
buy,9157.99,0.0,2018-04-24T03:52:21.075Z
buy,9191.16,0.0015,2018-04-24T03:52:21.103Z
buy,9190.0,3.56574618,2018-04-24T03:52:21.115Z
buy,9125.02,0.0,2018-04-24T03:52:21.125Z
buy,9092.5,0.0015,2018-04-24T03:52:21.131Z
buy,9191.16,0.0,2018-04-24T03:52:21.145Z
buy,9157.99,0.0015,2018-04-24T03:52:21.153Z
sell,9192.01,5.07565683,2018-04-24T03:52:21.157Z
buy,9125.02,0.0015,2018-04-24T03:52:21.205Z
buy,9157.99,0.0,2018-04-24T03:52:21.307Z
buy,9191.16,0.0015,2018-04-24T03:52:21.332Z
buy,9191.16,0.0,2018-04-24T03:52:21.444Z
sell,9256.28,0.0011,2018-04-24T03:52:21.446Z
sell,9254.47,5.0,2018-04-24T03:52:21.452Z
buy,9190.0,3.56696618,2018-04-24T03:52:21.458Z
buy,9157.99,0.0015,2018-04-24T03:52:21.462Z
buy,9157.99,0.0,2018-04-24T03:52:21.529Z
buy,9191.16,0.0015,2018-04-24T03:52:21.555Z
buy,9059.5,0.0,2018-04-24T03:52:21.589Z
buy,9157.99,0.0015,2018-04-24T03:52:21.618Z
buy,9157.99,0.0,2018-04-24T03:52:21.670Z
buy,9092.5,0.0,2018-04-24T03:52:21.692Z
buy,9191.16,0.0,2018-04-24T03:52:21.694Z
buy,9125.02,0.0,2018-04-24T03:52:21.695Z
buy,9190.0,3.56574618,2018-04-24T03:52:21.697Z
buy,9059.5,0.0015,2018-04-24T03:52:21.702Z
buy,9157.99,0.0015,2018-04-24T03:52:21.776Z
buy,9059.5,0.0,2018-04-24T03:52:21.783Z
buy,9157.99,0.0,2018-04-24T03:52:21.796Z
buy,9191.16,0.0015,2018-04-24T03:52:21.806Z
buy,9125.02,0.0015,2018-04-24T03:52:21.835Z
buy,9191.16,0.0,2018-04-24T03:52:21.857Z
buy,9059.5,0.0015,2018-04-24T03:52:21.887Z
buy,9125.02,0.0,2018-04-24T03:52:21.900Z
buy,9092.5,0.0015,2018-04-24T03:52:21.916Z
buy,9190.0,3.56748618,2018-04-24T03:52:21.969Z
sell,9194.95,0.0,2018-04-24T03:52:22.046Z
sell,9194.9,1.08755,2018-04-24T03:52:22.061Z
buy,9092.5,0.0,2018-04-24T03:52:22.104Z
buy,9191.16,0.0015,2018-04-24T03:52:22.126Z
buy,9157.99,0.0015,2018-04-24T03:52:22.130Z
sell,9210.0,16.24809653,2018-04-24T03:52:22.221Z
sell,9194.89,0.0015,2018-04-24T03:52:22.258Z
buy,9190.0,3.56574618,2018-04-24T03:52:22.259Z
buy,9157.99,0.0,2018-04-24T03:52:22.262Z
buy,9191.16,0.0,2018-04-24T03:52:22.266Z
buy,9125.02,0.0015,2018-04-24T03:52:22.267Z
buy,9092.5,0.0015,2018-04-24T03:52:22.269Z
sell,9194.89,0.0,2018-04-24T03:52:22.272Z
sell,9194.94,0.0,2018-04-24T03:52:22.288Z
sell,9210.0,16.24959653,2018-04-24T03:52:22.297Z
buy,9059.5,0.0,2018-04-24T03:52:22.308Z
buy,9157.99,0.0015,2018-04-24T03:52:22.333Z
buy,9191.16,0.0015,2018-04-24T03:52:22.337Z
sell,9210.0,16.24809653,2018-04-24T03:52:22.365Z
sell,9194.89,0.0015,2018-04-24T03:52:22.386Z
sell,9192.01,5.13565683,2018-04-24T03:52:22.459Z
buy,9191.16,0.0,2018-04-24T03:52:22.487Z
buy,9125.02,0.0,2018-04-24T03:52:22.509Z
buy,9092.5,0.0,2018-04-24T03:52:22.511Z
buy,9157.99,0.0,2018-04-24T03:52:22.513Z
buy,9059.5,0.0015,2018-04-24T03:52:22.517Z
sell,9194.89,0.0,2018-04-24T03:52:22.565Z
sell,9210.0,16.24959653,2018-04-24T03:52:22.571Z
buy,9125.02,0.0015,2018-04-24T03:52:22.572Z
buy,9059.5,0.0,2018-04-24T03:52:22.588Z
buy,8916.24,0.0142,2018-04-24T03:52:22.605Z
buy,8916.24,0.0152,2018-04-24T03:52:22.606Z
buy,8916.24,0.0162,2018-04-24T03:52:22.611Z
buy,8916.24,0.0172,2018-04-24T03:52:22.612Z
buy,8916.24,0.0208,2018-04-24T03:52:22.613Z
buy,8916.24,0.0218,2018-04-24T03:52:22.615Z
buy,8916.24,0.0228,2018-04-24T03:52:22.617Z
buy,8916.24,0.0248,2018-04-24T03:52:22.619Z
buy,8916.24,0.0311,2018-04-24T03:52:22.620Z
buy,8916.24,0.0324,2018-04-24T03:52:22.621Z
buy,8916.24,0.0345,2018-04-24T03:52:22.623Z
buy,8916.24,0.0355,2018-04-24T03:52:22.626Z
buy,9191.16,0.0015,2018-04-24T03:52:22.628Z
buy,8916.24,0.0401,2018-04-24T03:52:22.631Z
buy,8916.24,0.0415,2018-04-24T03:52:22.632Z
buy,8916.24,0.044000000000000004,2018-04-24T03:52:22.633Z
buy,8916.24,0.0453,2018-04-24T03:52:22.636Z
buy,8916.24,0.0657,2018-04-24T03:52:22.638Z
buy,9125.02,0.0,2018-04-24T03:52:22.639Z
buy,8916.24,0.0793,2018-04-24T03:52:22.640Z
buy,9092.5,0.0015,2018-04-24T03:52:22.643Z
buy,8916.24,0.0892,2018-04-24T03:52:22.645Z
buy,8916.24,0.0966,2018-04-24T03:52:22.646Z
sell,9210.0,16.24809653,2018-04-24T03:52:22.666Z
sell,9194.89,0.0015,2018-04-24T03:52:22.670Z
buy,8916.24,0.1005,2018-04-24T03:52:22.682Z
buy,9191.16,0.0,2018-04-24T03:52:22.699Z
buy,8916.24,0.1015,2018-04-24T03:52:22.722Z
buy,9125.02,0.0015,2018-04-24T03:52:22.727Z
buy,9092.5,0.0,2018-04-24T03:52:22.729Z
buy,9059.5,0.0015,2018-04-24T03:52:22.733Z
buy,9125.02,0.0,2018-04-24T03:52:22.769Z
buy,9190.0,3.56736618,2018-04-24T03:52:22.783Z
sell,9194.89,0.0,2018-04-24T03:52:22.785Z
buy,9191.16,0.0015,2018-04-24T03:52:22.790Z
sell,9210.0,16.24959653,2018-04-24T03:52:22.793Z
buy,9157.99,0.0015,2018-04-24T03:52:22.833Z
sell,9210.0,16.24809653,2018-04-24T03:52:22.846Z
buy,9191.16,0.0,2018-04-24T03:52:22.862Z
sell,9194.89,0.0015,2018-04-24T03:52:22.897Z
buy,9125.02,0.0015,2018-04-24T03:52:22.899Z
sell,9276.0,0.10099999999999999,2018-04-24T03:52:22.914Z
sell,9210.0,16.24959653,2018-04-24T03:52:22.929Z
buy,9157.99,0.0,2018-04-24T03:52:22.932Z
buy,9092.5,0.0015,2018-04-24T03:52:22.938Z
buy,9192.0,8.46654564,2018-04-24T03:52:22.956Z
buy,9192.0,5.96654564,2018-04-24T03:52:22.958Z
buy,9191.16,0.0015,2018-04-24T03:52:22.961Z
buy,9167.18,0.0,2018-04-24T03:52:22.961Z
sell,9210.41,0.9,2018-04-24T03:52:22.962Z
sell,9215.01,0.001,2018-04-24T03:52:22.963Z
sell,9215.0,10.901,2018-04-24T03:52:22.966Z
buy,9192.0,4.96654564,2018-04-24T03:52:22.967Z
buy,9167.17,0.536045,2018-04-24T03:52:22.969Z
sell,9215.0,10.001,2018-04-24T03:52:22.969Z
sell,9213.17,0.0,2018-04-24T03:52:22.970Z
sell,9210.4,0.9,2018-04-24T03:52:22.972Z
buy,9167.17,0.0,2018-04-24T03:52:22.973Z
sell,9210.0,16.24809653,2018-04-24T03:52:22.975Z
sell,9213.15,0.9,2018-04-24T03:52:22.977Z
sell,9210.41,0.0,2018-04-24T03:52:22.978Z
sell,9210.4,0.0,2018-04-24T03:52:22.980Z
sell,9210.4,0.9,2018-04-24T03:52:22.984Z
buy,9167.16,0.536045,2018-04-24T03:52:22.986Z
sell,9194.89,0.0,2018-04-24T03:52:22.988Z
sell,9214.99,0.9,2018-04-24T03:52:22.990Z
sell,9276.0,0.1025,2018-04-24T03:52:22.994Z
sell,9192.01,7.63565683,2018-04-24T03:52:23.015Z
sell,9210.4,0.0,2018-04-24T03:52:23.018Z
sell,9210.39,0.9,2018-04-24T03:52:23.022Z
buy,9190.0,3.56574618,2018-04-24T03:52:23.023Z
sell,9210.39,1.8,2018-04-24T03:52:23.025Z
sell,9196.04,0.003624,2018-04-24T03:52:23.030Z
sell,9192.01,7.65392883,2018-04-24T03:52:23.052Z
buy,9192.0,4.00848464,2018-04-24T03:52:23.055Z
buy,9167.16,0.0,2018-04-24T03:52:23.061Z
sell,9214.99,0.0,2018-04-24T03:52:23.066Z
sell,9214.98,0.9,2018-04-24T03:52:23.069Z
buy,9167.15,0.536045,2018-04-24T03:52:23.072Z
sell,9213.15,0.0,2018-04-24T03:52:23.076Z
sell,9276.0,0.10099999999999999,2018-04-24T03:52:23.085Z
sell,9213.14,0.9,2018-04-24T03:52:23.091Z
buy,9191.16,0.0,2018-04-24T03:52:23.112Z
sell,9194.89,0.0015,2018-04-24T03:52:23.121Z
sell,9210.0,16.24959653,2018-04-24T03:52:23.123Z
buy,9157.99,0.0015,2018-04-24T03:52:23.127Z
sell,9196.01,1.92492933,2018-04-24T03:52:23.149Z
buy,9157.99,0.0,2018-04-24T03:52:23.227Z
buy,9191.16,0.0015,2018-04-24T03:52:23.237Z
sell,9194.89,0.0,2018-04-24T03:52:23.248Z
sell,9210.0,16.24809653,2018-04-24T03:52:23.252Z
sell,9243.37,0.0015,2018-04-24T03:52:23.258Z
buy,9125.02,0.0,2018-04-24T03:52:23.283Z
buy,9157.99,0.0015,2018-04-24T03:52:23.290Z
sell,9243.37,0.0,2018-04-24T03:52:23.335Z
sell,9276.0,0.1025,2018-04-24T03:52:23.362Z
sell,9194.89,0.0015,2018-04-24T03:52:23.365Z
buy,9191.16,0.0,2018-04-24T03:52:23.374Z
buy,9157.99,0.0,2018-04-24T03:52:23.376Z
buy,9125.02,0.0015,2018-04-24T03:52:23.384Z
sell,9194.89,0.0,2018-04-24T03:52:23.411Z
sell,9192.01,7.66392883,2018-04-24T03:52:23.414Z
sell,9243.37,0.0015,2018-04-24T03:52:23.441Z
sell,9210.0,16.24959653,2018-04-24T03:52:23.490Z
buy,9059.5,0.0,2018-04-24T03:52:23.510Z
sell,9243.37,0.0,2018-04-24T03:52:23.600Z
buy,9157.99,0.0015,2018-04-24T03:52:23.604Z
buy,9191.16,0.0015,2018-04-24T03:52:23.606Z
buy,9190.0,3.56701618,2018-04-24T03:52:23.611Z
sell,9210.0,16.24809653,2018-04-24T03:52:23.662Z
buy,9092.5,0.0,2018-04-24T03:52:23.685Z
buy,9125.02,0.0,2018-04-24T03:52:23.687Z
buy,9157.99,0.0,2018-04-24T03:52:23.689Z
buy,9191.16,0.0,2018-04-24T03:52:23.691Z
sell,9243.97,0.0015,2018-04-24T03:52:23.693Z
buy,9059.5,0.0015,2018-04-24T03:52:23.696Z
sell,9194.89,0.0015,2018-04-24T03:52:23.713Z
sell,9276.0,0.10099999999999999,2018-04-24T03:52:23.753Z
sell,9210.0,16.24959653,2018-04-24T03:52:23.768Z
buy,9092.5,0.0015,2018-04-24T03:52:23.778Z
buy,9059.5,0.0,2018-04-24T03:52:23.790Z
buy,9191.16,0.0015,2018-04-24T03:52:23.819Z
sell,9243.97,0.0,2018-04-24T03:52:23.832Z
buy,9092.5,0.0,2018-04-24T03:52:23.853Z
sell,9210.0,16.24809653,2018-04-24T03:52:23.855Z
sell,9194.89,0.0,2018-04-24T03:52:23.857Z
buy,9190.0,3.56574618,2018-04-24T03:52:23.858Z
sell,9196.04,0.001794,2018-04-24T03:52:23.863Z
sell,9276.0,0.1025,2018-04-24T03:52:23.864Z
buy,9059.5,0.0015,2018-04-24T03:52:23.866Z
buy,9191.16,0.0,2018-04-24T03:52:23.869Z
sell,9192.01,7.66496883,2018-04-24T03:52:23.874Z
buy,9157.99,0.0015,2018-04-24T03:52:23.878Z
sell,9276.0,0.10099999999999999,2018-04-24T03:52:23.914Z
sell,9210.0,16.24959653,2018-04-24T03:52:23.939Z
buy,9125.02,0.0015,2018-04-24T03:52:23.975Z
sell,9243.97,0.0015,2018-04-24T03:52:23.977Z
sell,9194.89,0.0015,2018-04-24T03:52:23.985Z
buy,9157.99,0.0,2018-04-24T03:52:23.997Z
sell,9204.58,0.0,2018-04-24T03:52:24.003Z
buy,9092.5,0.0015,2018-04-24T03:52:24.006Z
buy,9125.02,0.0,2018-04-24T03:52:24.106Z
buy,9190.0,3.56699618,2018-04-24T03:52:24.119Z
sell,9195.0,2.0026,2018-04-24T03:52:24.122Z
sell,9196.0,0.00275,2018-04-24T03:52:24.129Z
buy,9157.99,0.0015,2018-04-24T03:52:24.135Z
buy,9191.16,0.0015,2018-04-24T03:52:24.139Z
sell,9210.0,16.24809653,2018-04-24T03:52:24.151Z
sell,9243.97,0.0,2018-04-24T03:52:24.152Z
sell,9194.89,0.0,2018-04-24T03:52:24.153Z
buy,9157.99,0.0,2018-04-24T03:52:24.229Z
buy,9191.16,0.0,2018-04-24T03:52:24.257Z
buy,9125.02,0.0015,2018-04-24T03:52:24.260Z
sell,9276.0,0.1025,2018-04-24T03:52:24.262Z
sell,9194.88,0.0015,2018-04-24T03:52:24.273Z
sell,9210.0,16.24959653,2018-04-24T03:52:24.276Z
sell,9276.0,0.10099999999999999,2018-04-24T03:52:24.325Z
buy,9157.99,0.0015,2018-04-24T03:52:24.351Z
buy,9125.02,0.0,2018-04-24T03:52:24.354Z
buy,9191.16,0.0015,2018-04-24T03:52:24.358Z
sell,9309.0,0.11979791,2018-04-24T03:52:24.361Z
sell,9210.0,16.24809653,2018-04-24T03:52:24.362Z
sell,9194.88,0.0,2018-04-24T03:52:24.363Z
sell,9276.0,0.1025,2018-04-24T03:52:24.402Z
sell,9194.89,0.0015,2018-04-24T03:52:24.416Z
buy,9191.16,0.0,2018-04-24T03:52:24.422Z
buy,9157.99,0.0,2018-04-24T03:52:24.423Z
buy,9125.02,0.0015,2018-04-24T03:52:24.430Z
sell,9309.0,0.11829791,2018-04-24T03:52:24.462Z
sell,9243.97,0.0015,2018-04-24T03:52:24.487Z
sell,9276.0,0.10099999999999999,2018-04-24T03:52:24.502Z
sell,9194.89,0.0,2018-04-24T03:52:24.503Z
buy,9059.5,0.0,2018-04-24T03:52:24.526Z
buy,9191.16,0.0015,2018-04-24T03:52:24.530Z
sell,9210.0,16.24959653,2018-04-24T03:52:24.563Z
buy,9157.99,0.0015,2018-04-24T03:52:24.566Z
sell,9243.97,0.0,2018-04-24T03:52:24.571Z
sell,9276.0,0.1025,2018-04-24T03:52:24.578Z
sell,9194.89,0.0015,2018-04-24T03:52:24.615Z
sell,9192.01,5.16496883,2018-04-24T03:52:24.616Z
buy,9167.15,0.0,2018-04-24T03:52:24.624Z
sell,9214.98,0.0,2018-04-24T03:52:24.626Z
buy,9190.0,3.56574618,2018-04-24T03:52:24.627Z
sell,9214.99,0.9,2018-04-24T03:52:24.634Z
sell,9192.01,7.66496883,2018-04-24T03:52:24.635Z
buy,9167.16,0.536045,2018-04-24T03:52:24.637Z
sell,9276.0,0.10099999999999999,2018-04-24T03:52:24.640Z
sell,9214.99,0.0,2018-04-24T03:52:24.643Z
buy,9167.16,0.0,2018-04-24T03:52:24.644Z
sell,9213.14,0.0,2018-04-24T03:52:24.655Z
buy,9125.02,0.0,2018-04-24T03:52:24.657Z
buy,9191.16,0.0,2018-04-24T03:52:24.660Z
buy,9092.5,0.0,2018-04-24T03:52:24.661Z
buy,9157.99,0.0,2018-04-24T03:52:24.662Z
sell,9210.0,16.24809653,2018-04-24T03:52:24.663Z
buy,9059.5,0.0015,2018-04-24T03:52:24.666Z
sell,9213.15,0.9,2018-04-24T03:52:24.667Z
buy,9167.15,0.536045,2018-04-24T03:52:24.669Z
sell,9309.0,0.11979791,2018-04-24T03:52:24.671Z
sell,9214.98,0.9,2018-04-24T03:52:24.676Z
sell,9213.15,0.0,2018-04-24T03:52:24.685Z
sell,9213.14,0.9,2018-04-24T03:52:24.692Z
sell,9243.97,0.0015,2018-04-24T03:52:24.717Z
sell,9194.89,0.0,2018-04-24T03:52:24.722Z
sell,9276.0,0.1025,2018-04-24T03:52:24.751Z
buy,9059.5,0.0,2018-04-24T03:52:24.760Z
sell,9192.01,5.16496883,2018-04-24T03:52:24.762Z
buy,9167.15,0.0,2018-04-24T03:52:24.770Z
sell,9214.98,0.0,2018-04-24T03:52:24.772Z
sell,9214.99,0.9,2018-04-24T03:52:24.836Z
buy,9167.16,0.536045,2018-04-24T03:52:24.839Z
buy,9157.99,0.0015,2018-04-24T03:52:24.842Z
buy,9191.16,0.0015,2018-04-24T03:52:24.844Z
sell,9213.14,0.0,2018-04-24T03:52:24.844Z
