side,price,size,time
buy,9209.99,55.50749464,2018-04-24T04:25:50.787Z
sell,9328.8,0.64836,2018-04-24T04:25:50.789Z
buy,9166.01,0.0,2018-04-24T04:25:50.791Z
sell,9310.18,0.044719999999999996,2018-04-24T04:25:50.794Z
buy,9133.1,0.0015,2018-04-24T04:25:50.818Z
sell,9222.51,0.0,2018-04-24T04:25:50.832Z
buy,9133.1,0.0,2018-04-24T04:25:50.850Z
sell,9222.8,0.2,2018-04-24T04:25:50.853Z
buy,9199.02,0.0,2018-04-24T04:25:50.872Z
buy,9100.47,0.0,2018-04-24T04:25:50.873Z
buy,9067.48,0.0015,2018-04-24T04:25:50.879Z
buy,8950.02,0.0,2018-04-24T04:25:50.885Z
buy,9199.86,0.0,2018-04-24T04:25:50.892Z
sell,9219.98,0.0,2018-04-24T04:25:50.902Z
sell,9241.62,0.0,2018-04-24T04:25:50.915Z
sell,9220.77,0.1,2018-04-24T04:25:50.919Z
sell,9220.77,0.0,2018-04-24T04:25:50.937Z
buy,9191.51,0.0,2018-04-24T04:25:50.941Z
sell,9219.97,0.1,2018-04-24T04:25:50.957Z
buy,9191.76,0.5,2018-04-24T04:25:50.959Z
sell,9328.8,0.45952,2018-04-24T04:25:50.972Z
sell,9310.18,0.0,2018-04-24T04:25:50.976Z
sell,9366.16,0.64836,2018-04-24T04:25:50.992Z
buy,9166.01,0.0015,2018-04-24T04:25:51.032Z
buy,9209.99,55.59749464,2018-04-24T04:25:51.050Z
buy,9067.48,0.0,2018-04-24T04:25:51.052Z
buy,9100.48,0.0015,2018-04-24T04:25:51.060Z
buy,9199.02,0.0015,2018-04-24T04:25:51.064Z
buy,9133.1,0.0015,2018-04-24T04:25:51.081Z
buy,9209.99,53.59749464,2018-04-24T04:25:51.120Z
buy,9198.8,0.01,2018-04-24T04:25:51.134Z
buy,9166.01,0.0,2018-04-24T04:25:51.149Z
buy,9199.02,0.0,2018-04-24T04:25:51.172Z
buy,9100.48,0.0,2018-04-24T04:25:51.173Z
buy,9067.48,0.0015,2018-04-24T04:25:51.190Z
buy,8949.83,4.4,2018-04-24T04:25:51.193Z
buy,9198.8,0.0,2018-04-24T04:25:51.204Z
buy,9133.1,0.0,2018-04-24T04:25:51.228Z
buy,9199.02,0.0015,2018-04-24T04:25:51.236Z
buy,9166.01,0.0015,2018-04-24T04:25:51.259Z
buy,9209.99,53.69749464,2018-04-24T04:25:51.318Z
buy,9067.47,0.0,2018-04-24T04:25:51.319Z
buy,9100.48,0.0015,2018-04-24T04:25:51.322Z
buy,9184.61,0.0054,2018-04-24T04:25:51.329Z
buy,9199.02,0.0,2018-04-24T04:25:51.536Z
buy,9166.01,0.0,2018-04-24T04:25:51.538Z
buy,9133.1,0.0015,2018-04-24T04:25:51.540Z
buy,9100.48,0.0,2018-04-24T04:25:51.546Z
buy,9166.01,0.0015,2018-04-24T04:25:51.551Z
buy,9133.1,0.0,2018-04-24T04:25:51.556Z
buy,9199.02,0.0015,2018-04-24T04:25:51.561Z
buy,9100.48,0.0015,2018-04-24T04:25:51.568Z
buy,9199.02,0.0,2018-04-24T04:25:51.575Z
buy,9199.22,0.01,2018-04-24T04:25:51.578Z
sell,9219.97,0.0,2018-04-24T04:25:51.578Z
buy,9166.01,0.0,2018-04-24T04:25:51.580Z
buy,9133.1,0.0015,2018-04-24T04:25:51.584Z
sell,9219.46,0.1,2018-04-24T04:25:51.586Z
sell,9242.42,0.5,2018-04-24T04:25:51.588Z
sell,9241.95,0.0,2018-04-24T04:25:51.590Z
buy,9209.99,55.69749464,2018-04-24T04:25:51.634Z
buy,9185.12,0.0,2018-04-24T04:25:51.635Z
sell,9233.04,0.0,2018-04-24T04:25:51.636Z
sell,9228.43,0.9,2018-04-24T04:25:51.638Z
buy,9100.48,0.0,2018-04-24T04:25:51.638Z
sell,9366.16,0.0,2018-04-24T04:25:51.641Z
buy,9208.03,0.0,2018-04-24T04:25:51.642Z
buy,9199.22,0.0,2018-04-24T04:25:51.642Z
sell,9310.18,0.044739999999999995,2018-04-24T04:25:51.647Z
sell,9328.8,0.64836,2018-04-24T04:25:51.648Z
buy,9203.22,0.1,2018-04-24T04:25:51.649Z
buy,9199.02,0.0015,2018-04-24T04:25:51.651Z
buy,9199.01,0.0,2018-04-24T04:25:51.652Z
buy,9199.22,0.015,2018-04-24T04:25:51.655Z
buy,9185.12,0.536045,2018-04-24T04:25:51.658Z
buy,9199.02,0.0,2018-04-24T04:25:51.664Z
buy,9203.22,0.0,2018-04-24T04:25:51.665Z
buy,9207.61,0.1,2018-04-24T04:25:51.669Z
sell,9219.46,0.0,2018-04-24T04:25:51.670Z
buy,9166.01,0.0015,2018-04-24T04:25:51.673Z
sell,9219.97,0.1,2018-04-24T04:25:51.675Z
sell,9328.8,0.45952,2018-04-24T04:25:51.676Z
sell,9219.97,0.0,2018-04-24T04:25:51.678Z
sell,9310.18,0.0,2018-04-24T04:25:51.679Z
buy,9133.1,0.0,2018-04-24T04:25:51.683Z
sell,9366.16,0.64836,2018-04-24T04:25:51.694Z
buy,9199.22,0.0,2018-04-24T04:25:51.696Z
sell,9219.2,0.1,2018-04-24T04:25:51.732Z
buy,9100.48,0.0015,2018-04-24T04:25:51.735Z
buy,9199.01,0.015,2018-04-24T04:25:51.746Z
sell,9228.43,1.8,2018-04-24T04:25:51.747Z
buy,9199.22,0.0015,2018-04-24T04:25:51.749Z
sell,9210.0,1.37195017,2018-04-24T04:25:51.750Z
sell,9233.04,0.9,2018-04-24T04:25:51.751Z
buy,9207.61,0.0,2018-04-24T04:25:51.763Z
sell,9223.94,0.0,2018-04-24T04:25:51.766Z
buy,9191.76,0.0,2018-04-24T04:25:51.768Z
buy,9166.01,0.0,2018-04-24T04:25:51.772Z
sell,9231.2,0.0,2018-04-24T04:25:51.773Z
sell,9228.43,0.9,2018-04-24T04:25:51.774Z
sell,9210.58,0.10800000000000001,2018-04-24T04:25:51.775Z
buy,9203.22,0.1,2018-04-24T04:25:51.782Z
sell,9366.16,0.0,2018-04-24T04:25:51.782Z
sell,9224.19,0.5,2018-04-24T04:25:51.827Z
buy,9191.51,0.5,2018-04-24T04:25:51.830Z
sell,9328.8,0.64836,2018-04-24T04:25:51.831Z
sell,9242.42,0.0,2018-04-24T04:25:51.832Z
sell,9231.2,0.9,2018-04-24T04:25:51.833Z
buy,9179.95,0.0,2018-04-24T04:25:51.838Z
sell,9228.43,1.8,2018-04-24T04:25:51.840Z
buy,9133.1,0.0015,2018-04-24T04:25:51.841Z
sell,9310.18,0.044739999999999995,2018-04-24T04:25:51.842Z
sell,9210.58,0.0,2018-04-24T04:25:51.843Z
sell,9241.1,0.5,2018-04-24T04:25:51.846Z
buy,9199.21,0.01,2018-04-24T04:25:51.848Z
buy,9199.22,0.0,2018-04-24T04:25:51.852Z
sell,9224.19,0.0,2018-04-24T04:25:51.868Z
buy,9197.35,0.18741006,2018-04-24T04:25:51.869Z
buy,9203.22,0.0,2018-04-24T04:25:51.873Z
buy,9166.01,0.0015,2018-04-24T04:25:51.876Z
buy,9197.35,0.19741006,2018-04-24T04:25:51.878Z
buy,9208.0,0.016280000000000003,2018-04-24T04:25:51.879Z
sell,9223.94,0.5,2018-04-24T04:25:51.881Z
buy,9199.21,0.0,2018-04-24T04:25:51.882Z
sell,9210.82,0.00124842,2018-04-24T04:25:51.883Z
buy,9207.31,0.1,2018-04-24T04:25:51.892Z
buy,9100.48,0.0,2018-04-24T04:25:51.894Z
buy,9199.02,0.0015,2018-04-24T04:25:51.897Z
buy,9133.1,0.0,2018-04-24T04:25:51.903Z
buy,9067.49,0.0015,2018-04-24T04:25:51.906Z
buy,9197.35,0.18741006,2018-04-24T04:25:51.910Z
buy,9191.51,0.0,2018-04-24T04:25:51.915Z
buy,9191.76,0.5,2018-04-24T04:25:51.972Z
buy,9207.31,0.0,2018-04-24T04:25:51.972Z
buy,9199.01,0.0,2018-04-24T04:25:51.973Z
buy,9199.21,0.015,2018-04-24T04:25:51.978Z
buy,9203.22,0.1,2018-04-24T04:25:51.979Z
sell,9241.1,0.0,2018-04-24T04:25:52.029Z
buy,9199.21,0.0,2018-04-24T04:25:52.032Z
buy,9203.22,0.0,2018-04-24T04:25:52.034Z
sell,9240.84,0.5,2018-04-24T04:25:52.041Z
buy,9207.75,0.1,2018-04-24T04:25:52.091Z
buy,9199.01,0.015,2018-04-24T04:25:52.092Z
sell,9214.76,0.0,2018-04-24T04:25:52.093Z
sell,9219.2,0.0,2018-04-24T04:25:52.100Z
sell,9219.47,0.1,2018-04-24T04:25:52.125Z
sell,9210.82,0.00267842,2018-04-24T04:25:52.132Z
buy,9199.01,0.0,2018-04-24T04:25:52.147Z
buy,9199.03,0.015,2018-04-24T04:25:52.157Z
buy,9166.01,0.0,2018-04-24T04:25:52.159Z
buy,9199.04,0.01,2018-04-24T04:25:52.162Z
buy,9199.22,0.0015,2018-04-24T04:25:52.187Z
buy,9199.02,0.0,2018-04-24T04:25:52.210Z
sell,9240.84,0.0,2018-04-24T04:25:52.211Z
buy,9133.1,0.0015,2018-04-24T04:25:52.218Z
sell,9210.65,0.10800000000000001,2018-04-24T04:25:52.232Z
buy,9199.22,0.0,2018-04-24T04:25:52.233Z
sell,9219.47,0.0,2018-04-24T04:25:52.234Z
buy,9166.01,0.0015,2018-04-24T04:25:52.239Z
sell,9219.97,0.1,2018-04-24T04:25:52.253Z
buy,9199.03,0.0,2018-04-24T04:25:52.266Z
buy,9199.05,0.015,2018-04-24T04:25:52.282Z
sell,9328.8,0.45952,2018-04-24T04:25:52.283Z
sell,9310.18,0.0,2018-04-24T04:25:52.286Z
sell,9366.16,0.64836,2018-04-24T04:25:52.291Z
sell,9219.97,0.0,2018-04-24T04:25:52.292Z
buy,9197.35,0.19741006,2018-04-24T04:25:52.306Z
sell,9219.19,0.1,2018-04-24T04:25:52.307Z
sell,9242.42,0.5,2018-04-24T04:25:52.313Z
buy,9199.04,0.0,2018-04-24T04:25:52.366Z
sell,9210.82,0.00124842,2018-04-24T04:25:52.380Z
buy,9133.1,0.0,2018-04-24T04:25:52.385Z
buy,9182.71,6.4,2018-04-24T04:25:52.388Z
buy,9067.49,0.0,2018-04-24T04:25:52.391Z
buy,9199.02,0.0015,2018-04-24T04:25:52.395Z
buy,9100.49,0.0015,2018-04-24T04:25:52.400Z
buy,9199.05,0.0,2018-04-24T04:25:52.431Z
buy,9199.01,0.015,2018-04-24T04:25:52.438Z
sell,9242.42,0.0,2018-04-24T04:25:52.448Z
buy,9166.01,0.0,2018-04-24T04:25:52.451Z
buy,9133.1,0.0015,2018-04-24T04:25:52.466Z
buy,9188.18,2.0,2018-04-24T04:25:52.472Z
buy,9199.02,0.0,2018-04-24T04:25:52.475Z
buy,9100.49,0.0,2018-04-24T04:25:52.494Z
buy,9067.49,0.0015,2018-04-24T04:25:52.500Z
buy,9198.89,0.01,2018-04-24T04:25:52.529Z
sell,9241.0,0.402,2018-04-24T04:25:52.563Z
sell,9242.63,0.5,2018-04-24T04:25:52.578Z
buy,9133.1,0.0,2018-04-24T04:25:52.584Z
buy,9198.89,0.0,2018-04-24T04:25:52.597Z
buy,9166.01,0.0015,2018-04-24T04:25:52.614Z
buy,9199.21,0.0015,2018-04-24T04:25:52.617Z
buy,9100.49,0.0015,2018-04-24T04:25:52.641Z
sell,9210.65,0.0,2018-04-24T04:25:52.643Z
buy,9166.01,0.0,2018-04-24T04:25:52.665Z
buy,9199.21,0.0,2018-04-24T04:25:52.682Z
buy,9133.1,0.0015,2018-04-24T04:25:52.688Z
buy,9197.35,0.18741006,2018-04-24T04:25:52.712Z
buy,9197.35,0.19741006,2018-04-24T04:25:52.715Z
buy,9188.18,0.0,2018-04-24T04:25:52.723Z
buy,9199.02,0.0015,2018-04-24T04:25:52.739Z
buy,9180.17,2.0,2018-04-24T04:25:52.743Z
buy,9209.99,56.41327761,2018-04-24T04:25:52.798Z
buy,8288.99,0.0,2018-04-24T04:25:52.805Z
buy,9199.02,0.0,2018-04-24T04:25:52.820Z
sell,9210.0,1.37070039,2018-04-24T04:25:52.843Z
buy,9198.77,0.01,2018-04-24T04:25:52.859Z
buy,9166.01,0.0015,2018-04-24T04:25:52.863Z
sell,9242.63,0.0,2018-04-24T04:25:52.885Z
sell,9242.41,0.5,2018-04-24T04:25:52.900Z
buy,9198.77,0.0,2018-04-24T04:25:52.903Z
sell,9210.82,0.00276842,2018-04-24T04:25:52.904Z
buy,9067.49,0.0,2018-04-24T04:25:52.921Z
buy,9197.35,0.20741006,2018-04-24T04:25:52.931Z
buy,9199.02,0.0015,2018-04-24T04:25:52.953Z
buy,9197.35,0.19741006,2018-04-24T04:25:52.983Z
sell,9219.19,0.0,2018-04-24T04:25:52.993Z
sell,9219.07,0.1,2018-04-24T04:25:53.017Z
buy,9174.88,0.43,2018-04-24T04:25:53.054Z
buy,9199.02,0.0,2018-04-24T04:25:53.064Z
sell,9366.16,0.0,2018-04-24T04:25:53.076Z
buy,9166.01,0.0,2018-04-24T04:25:53.083Z
buy,9100.49,0.0,2018-04-24T04:25:53.086Z
buy,9133.1,0.0,2018-04-24T04:25:53.087Z
sell,9328.8,0.64836,2018-04-24T04:25:53.089Z
buy,9067.5,0.0015,2018-04-24T04:25:53.094Z
sell,9310.18,0.044739999999999995,2018-04-24T04:25:53.101Z
buy,9199.04,0.0015,2018-04-24T04:25:53.117Z
sell,9219.07,0.0,2018-04-24T04:25:53.143Z
sell,9219.19,0.1,2018-04-24T04:25:53.163Z
buy,9067.5,0.0,2018-04-24T04:25:53.168Z
buy,9180.17,0.0,2018-04-24T04:25:53.170Z
buy,9166.01,0.0015,2018-04-24T04:25:53.174Z
sell,9242.41,0.0,2018-04-24T04:25:53.178Z
buy,9188.18,2.0,2018-04-24T04:25:53.183Z
sell,9328.8,0.45952,2018-04-24T04:25:53.184Z
buy,9199.05,0.0015,2018-04-24T04:25:53.188Z
sell,9240.71,0.5,2018-04-24T04:25:53.190Z
sell,9310.18,0.0,2018-04-24T04:25:53.196Z
buy,9198.69,0.0217,2018-04-24T04:25:53.200Z
sell,9366.16,0.64836,2018-04-24T04:25:53.209Z
buy,9198.69,0.0117,2018-04-24T04:25:53.232Z
buy,9199.04,0.0,2018-04-24T04:25:53.234Z
sell,9214.76,0.963,2018-04-24T04:25:53.236Z
sell,9240.71,0.0,2018-04-24T04:25:53.237Z
buy,9166.01,0.0,2018-04-24T04:25:53.239Z
buy,9100.5,0.0015,2018-04-24T04:25:53.244Z
sell,9219.19,0.0,2018-04-24T04:25:53.245Z
buy,9067.5,0.0015,2018-04-24T04:25:53.260Z
sell,9219.05,0.1,2018-04-24T04:25:53.263Z
buy,9199.05,0.0,2018-04-24T04:25:53.271Z
sell,9366.16,0.0,2018-04-24T04:25:53.275Z
sell,9310.18,0.044739999999999995,2018-04-24T04:25:53.287Z
sell,9328.8,0.64836,2018-04-24T04:25:53.293Z
buy,9166.01,0.0015,2018-04-24T04:25:53.297Z
buy,9133.1,0.0015,2018-04-24T04:25:53.299Z
buy,9209.95,1.09292688,2018-04-24T04:25:53.348Z
buy,9166.01,0.0,2018-04-24T04:25:53.381Z
buy,9199.05,0.0015,2018-04-24T04:25:53.411Z
sell,9219.05,0.0,2018-04-24T04:25:53.413Z
buy,9207.75,0.0,2018-04-24T04:25:53.414Z
buy,9188.18,0.0,2018-04-24T04:25:53.422Z
sell,9219.04,0.1,2018-04-24T04:25:53.432Z
buy,9188.24,2.0,2018-04-24T04:25:53.434Z
buy,9208.04,0.1,2018-04-24T04:25:53.437Z
sell,9328.8,0.45952,2018-04-24T04:25:53.475Z
sell,9310.18,0.0,2018-04-24T04:25:53.479Z
sell,9366.16,0.64836,2018-04-24T04:25:53.501Z
buy,9199.05,0.0,2018-04-24T04:25:53.506Z
buy,9208.04,0.0,2018-04-24T04:25:53.513Z
buy,9166.01,0.0015,2018-04-24T04:25:53.526Z
buy,9203.22,0.1,2018-04-24T04:25:53.532Z
sell,9242.63,0.5,2018-04-24T04:25:53.548Z
buy,9100.5,0.0,2018-04-24T04:25:53.549Z
buy,9203.22,0.0,2018-04-24T04:25:53.565Z
sell,9366.16,0.0,2018-04-24T04:25:53.585Z
buy,9207.89,0.1,2018-04-24T04:25:53.602Z
buy,9199.02,0.0015,2018-04-24T04:25:53.607Z
buy,9188.24,0.0,2018-04-24T04:25:53.607Z
sell,9328.8,0.64836,2018-04-24T04:25:53.609Z
sell,9310.18,0.044739999999999995,2018-04-24T04:25:53.611Z
sell,9219.04,0.0,2018-04-24T04:25:53.621Z
sell,9218.99,0.1,2018-04-24T04:25:53.629Z
buy,9166.01,0.0,2018-04-24T04:25:53.636Z
buy,9133.1,0.0,2018-04-24T04:25:53.657Z
buy,9199.02,0.0,2018-04-24T04:25:53.660Z
buy,9100.5,0.0015,2018-04-24T04:25:53.674Z
sell,9218.99,0.0,2018-04-24T04:25:53.720Z
sell,9219.04,0.1,2018-04-24T04:25:53.732Z
sell,9242.63,0.0,2018-04-24T04:25:53.748Z
buy,9100.5,0.0,2018-04-24T04:25:53.750Z
sell,9242.39,0.5,2018-04-24T04:25:53.755Z
buy,9133.1,0.0015,2018-04-24T04:25:53.760Z
buy,9166.01,0.0015,2018-04-24T04:25:53.762Z
sell,9328.8,0.45952,2018-04-24T04:25:53.775Z
sell,9310.18,0.0,2018-04-24T04:25:53.784Z
buy,9199.02,0.0015,2018-04-24T04:25:53.791Z
sell,9366.16,0.64836,2018-04-24T04:25:53.802Z
buy,9169.46,0.0,2018-04-24T04:25:53.855Z
buy,9166.01,0.0,2018-04-24T04:25:53.857Z
buy,9133.1,0.0,2018-04-24T04:25:53.877Z
buy,9199.02,0.0,2018-04-24T04:25:53.883Z
buy,9100.5,0.0015,2018-04-24T04:25:53.887Z
buy,9174.11,11.0,2018-04-24T04:25:53.905Z
buy,9067.5,0.0,2018-04-24T04:25:53.970Z
sell,9214.76,0.0,2018-04-24T04:25:53.989Z
buy,9166.01,0.0015,2018-04-24T04:25:54.001Z
buy,9133.1,0.0015,2018-04-24T04:25:54.004Z
sell,9242.63,0.5,2018-04-24T04:25:54.028Z
buy,9100.5,0.0,2018-04-24T04:25:54.035Z
buy,9067.5,0.0015,2018-04-24T04:25:54.061Z
buy,9199.02,0.0015,2018-04-24T04:25:54.064Z
buy,9133.1,0.0,2018-04-24T04:25:54.078Z
buy,9166.01,0.0,2018-04-24T04:25:54.093Z
buy,9100.5,0.0015,2018-04-24T04:25:54.102Z
buy,9199.02,0.0,2018-04-24T04:25:54.126Z
buy,9133.1,0.0015,2018-04-24T04:25:54.160Z
buy,9166.01,0.0015,2018-04-24T04:25:54.192Z
sell,10131.0,0.00246892,2018-04-24T04:25:54.204Z
buy,9133.1,0.0,2018-04-24T04:25:54.214Z
buy,9199.02,0.0015,2018-04-24T04:25:54.249Z
buy,9199.02,0.0,2018-04-24T04:25:54.298Z
buy,9166.01,0.0,2018-04-24T04:25:54.319Z
buy,9133.1,0.0015,2018-04-24T04:25:54.329Z
buy,9100.5,0.0,2018-04-24T04:25:54.378Z
buy,9199.02,0.0015,2018-04-24T04:25:54.418Z
buy,9166.01,0.0015,2018-04-24T04:25:54.433Z
buy,9133.1,0.0,2018-04-24T04:25:54.483Z
buy,9199.02,0.0,2018-04-24T04:25:54.547Z
buy,9166.01,0.0,2018-04-24T04:25:54.549Z
buy,9133.1,0.0015,2018-04-24T04:25:54.552Z
buy,9201.08,0.01,2018-04-24T04:25:54.575Z
sell,9242.63,0.0,2018-04-24T04:25:54.576Z
buy,9188.32,2.0,2018-04-24T04:25:54.588Z
buy,9100.5,0.0015,2018-04-24T04:25:54.602Z
buy,9100.5,0.0,2018-04-24T04:25:54.675Z
buy,9166.01,0.0015,2018-04-24T04:25:54.704Z
sell,9223.94,0.0,2018-04-24T04:25:54.716Z
buy,9133.1,0.0,2018-04-24T04:25:54.727Z
sell,9224.19,0.5,2018-04-24T04:25:54.733Z
buy,9201.08,0.0,2018-04-24T04:25:54.740Z
buy,9199.02,0.0015,2018-04-24T04:25:54.757Z
buy,9166.01,0.0,2018-04-24T04:25:54.784Z
buy,9100.5,0.0015,2018-04-24T04:25:54.812Z
buy,9199.02,0.0,2018-04-24T04:25:54.818Z
sell,9274.02,0.01705549,2018-04-24T04:25:54.831Z
buy,9133.1,0.0015,2018-04-24T04:25:54.904Z
buy,9166.01,0.0015,2018-04-24T04:25:54.907Z
buy,9100.5,0.0,2018-04-24T04:25:54.914Z
buy,9191.76,0.0,2018-04-24T04:25:54.926Z
buy,9201.07,0.01,2018-04-24T04:25:54.933Z
buy,9191.51,0.5,2018-04-24T04:25:54.958Z
buy,9133.1,0.0,2018-04-24T04:25:54.972Z
buy,9166.01,0.0,2018-04-24T04:25:54.975Z
buy,9100.51,0.0015,2018-04-24T04:25:54.985Z
buy,9201.07,0.0,2018-04-24T04:25:55.139Z
buy,9100.51,0.0,2018-04-24T04:25:55.144Z
buy,9199.02,0.0015,2018-04-24T04:25:55.147Z
buy,9067.51,0.0015,2018-04-24T04:25:55.151Z
buy,9133.1,0.0015,2018-04-24T04:25:55.156Z
buy,9199.02,0.0,2018-04-24T04:25:55.183Z
buy,9100.51,0.0015,2018-04-24T04:25:55.228Z
buy,9067.51,0.0,2018-04-24T04:25:55.231Z
buy,9191.51,0.0,2018-04-24T04:25:55.233Z
buy,9191.76,0.5,2018-04-24T04:25:55.243Z
buy,9166.01,0.0015,2018-04-24T04:25:55.299Z
buy,9100.51,0.0,2018-04-24T04:25:55.301Z
buy,9200.46,0.01,2018-04-24T04:25:55.336Z
buy,9133.1,0.0,2018-04-24T04:25:55.339Z
buy,9166.01,0.0,2018-04-24T04:25:55.344Z
buy,9100.51,0.0015,2018-04-24T04:25:55.349Z
buy,9067.51,0.0015,2018-04-24T04:25:55.351Z
buy,9199.02,0.0015,2018-04-24T04:25:55.450Z
buy,9067.51,0.0,2018-04-24T04:25:55.466Z
buy,9200.46,0.0,2018-04-24T04:25:55.481Z
buy,9166.01,0.0015,2018-04-24T04:25:55.491Z
sell,9366.16,0.0,2018-04-24T04:25:55.492Z
sell,9328.8,0.64836,2018-04-24T04:25:55.502Z
sell,9310.18,0.044719999999999996,2018-04-24T04:25:55.505Z
buy,9199.02,0.0,2018-04-24T04:25:55.519Z
buy,9100.51,0.0,2018-04-24T04:25:55.550Z
sell,9242.39,0.0,2018-04-24T04:25:55.574Z
sell,9242.16,0.5,2018-04-24T04:25:55.586Z
buy,9199.02,0.0015,2018-04-24T04:25:55.592Z
buy,9166.01,0.0,2018-04-24T04:25:55.597Z
buy,9067.51,0.0015,2018-04-24T04:25:55.599Z
sell,10180.0,0.174,2018-04-24T04:25:55.620Z
buy,9200.33,0.01,2018-04-24T04:25:55.638Z
buy,9100.51,0.0015,2018-04-24T04:25:55.659Z
buy,9199.02,0.0,2018-04-24T04:25:55.712Z
buy,9200.33,0.0,2018-04-24T04:25:55.717Z
buy,9133.1,0.0015,2018-04-24T04:25:55.722Z
buy,9100.51,0.0,2018-04-24T04:25:55.732Z
buy,9199.02,0.0015,2018-04-24T04:25:55.764Z
sell,9210.75,0.10800000000000001,2018-04-24T04:25:55.875Z
buy,9133.1,0.0,2018-04-24T04:25:55.885Z
buy,9199.02,0.0,2018-04-24T04:25:55.908Z
buy,9100.51,0.0015,2018-04-24T04:25:55.914Z
sell,9210.82,0.00124842,2018-04-24T04:25:55.915Z
buy,9197.35,0.18741006,2018-04-24T04:25:55.924Z
buy,9197.35,0.19741006,2018-04-24T04:25:55.932Z
buy,9166.01,0.0015,2018-04-24T04:25:55.941Z
buy,9067.51,0.0,2018-04-24T04:25:55.946Z
buy,9200.02,0.01,2018-04-24T04:25:55.952Z
buy,9199.02,0.0015,2018-04-24T04:25:55.980Z
buy,9100.51,0.0,2018-04-24T04:25:55.986Z
buy,9200.02,0.0,2018-04-24T04:25:56.005Z
buy,9166.01,0.0,2018-04-24T04:25:56.181Z
buy,9067.52,0.0015,2018-04-24T04:25:56.184Z
buy,9199.02,0.0,2018-04-24T04:25:56.191Z
buy,9133.1,0.0015,2018-04-24T04:25:56.202Z
buy,9100.52,0.0015,2018-04-24T04:25:56.204Z
buy,9067.52,0.0,2018-04-24T04:25:56.257Z
buy,9133.1,0.0,2018-04-24T04:25:56.307Z
buy,9201.26,0.01,2018-04-24T04:25:56.318Z
buy,9100.52,0.0,2018-04-24T04:25:56.321Z
buy,9067.52,0.0015,2018-04-24T04:25:56.328Z
buy,9166.01,0.0015,2018-04-24T04:25:56.375Z
sell,9210.75,0.0,2018-04-24T04:25:56.380Z
buy,9067.48,0.0,2018-04-24T04:25:56.384Z
sell,9210.69,0.10800000000000001,2018-04-24T04:25:56.385Z
sell,9210.69,0.0,2018-04-24T04:25:56.386Z
buy,9201.26,0.0,2018-04-24T04:25:56.390Z
buy,9199.02,0.0015,2018-04-24T04:25:56.404Z
buy,9067.52,0.0,2018-04-24T04:25:56.407Z
buy,9133.1,0.0015,2018-04-24T04:25:56.411Z
buy,9197.35,0.18741006,2018-04-24T04:25:56.417Z
buy,9100.52,0.0015,2018-04-24T04:25:56.443Z
buy,9197.35,0.19741006,2018-04-24T04:25:56.446Z
sell,9210.82,0.00267842,2018-04-24T04:25:56.476Z
buy,9199.02,0.0,2018-04-24T04:25:56.478Z
buy,9133.1,0.0,2018-04-24T04:25:56.498Z
buy,9166.01,0.0,2018-04-24T04:25:56.501Z
buy,9067.52,0.0015,2018-04-24T04:25:56.526Z
buy,9199.02,0.0015,2018-04-24T04:25:56.564Z
sell,9242.16,1.0,2018-04-24T04:25:56.574Z
buy,9133.1,0.0015,2018-04-24T04:25:56.600Z
buy,9199.02,0.0,2018-04-24T04:25:56.616Z
buy,9133.1,0.0,2018-04-24T04:25:56.673Z
sell,9242.16,0.5,2018-04-24T04:25:56.699Z
buy,9201.83,0.01,2018-04-24T04:25:56.704Z
buy,9199.02,0.0015,2018-04-24T04:25:56.706Z
buy,9166.01,0.0015,2018-04-24T04:25:56.716Z
buy,9100.52,0.0,2018-04-24T04:25:56.745Z
buy,9199.02,0.0,2018-04-24T04:25:56.797Z
buy,9166.01,0.0,2018-04-24T04:25:56.818Z
buy,9201.83,0.0,2018-04-24T04:25:56.822Z
buy,9133.1,0.0015,2018-04-24T04:25:56.828Z
buy,9100.52,0.0015,2018-04-24T04:25:56.834Z
buy,9067.52,0.0,2018-04-24T04:25:56.850Z
buy,9166.01,0.0015,2018-04-24T04:25:56.873Z
buy,9100.52,0.0,2018-04-24T04:25:56.903Z
buy,9199.02,0.0015,2018-04-24T04:25:56.929Z
buy,9166.01,0.0,2018-04-24T04:25:56.947Z
buy,9133.1,0.0,2018-04-24T04:25:56.948Z
buy,9067.52,0.0015,2018-04-24T04:25:56.956Z
buy,9199.02,0.0,2018-04-24T04:25:56.977Z
buy,9201.57,0.01,2018-04-24T04:25:57.004Z
buy,9100.52,0.0015,2018-04-24T04:25:57.006Z
buy,9067.53,0.0015,2018-04-24T04:25:57.013Z
buy,9067.53,0.0,2018-04-24T04:25:57.140Z
buy,9199.02,0.0015,2018-04-24T04:25:57.178Z
buy,9100.53,0.0015,2018-04-24T04:25:57.181Z
buy,9201.57,0.0,2018-04-24T04:25:57.198Z
buy,9201.62,0.01,2018-04-24T04:25:57.359Z
buy,9199.02,0.0,2018-04-24T04:25:57.386Z
buy,9166.01,0.0015,2018-04-24T04:25:57.422Z
buy,9166.01,0.0,2018-04-24T04:25:57.451Z
buy,9133.1,0.0015,2018-04-24T04:25:57.479Z
buy,9201.62,0.0,2018-04-24T04:25:57.508Z
buy,9100.53,0.0,2018-04-24T04:25:57.531Z
buy,9100.52,0.0,2018-04-24T04:25:57.556Z
buy,9133.1,0.0,2018-04-24T04:25:57.558Z
