side,price,size,time
buy,9201.67,0.0015,2018-04-24T04:40:54.286Z
sell,9247.86,0.0,2018-04-24T04:40:54.330Z
buy,9184.84,0.0,2018-04-24T04:40:54.361Z
buy,9201.67,0.0,2018-04-24T04:40:54.363Z
sell,9247.73,0.005,2018-04-24T04:40:54.371Z
buy,9167.01,0.0,2018-04-24T04:40:54.384Z
buy,9135.01,0.0025,2018-04-24T04:40:54.393Z
buy,9069.45,0.0,2018-04-24T04:40:54.426Z
buy,9201.67,0.0015,2018-04-24T04:40:54.452Z
buy,9167.01,0.0015,2018-04-24T04:40:54.455Z
buy,9220.73,6.03755806,2018-04-24T04:40:54.741Z
sell,9220.89,4.28552173,2018-04-24T04:40:54.960Z
sell,9224.98,0.6703,2018-04-24T04:40:54.972Z
buy,9220.88,8.21117279,2018-04-24T04:40:55.005Z
buy,9144.26,0.10173,2018-04-24T04:40:55.117Z
buy,9144.26,0.12678,2018-04-24T04:40:55.138Z
sell,9224.98,0.0,2018-04-24T04:40:55.323Z
buy,9220.88,8.21710931,2018-04-24T04:40:55.356Z
sell,9247.73,0.0,2018-04-24T04:40:55.364Z
buy,9201.67,0.0,2018-04-24T04:40:55.379Z
sell,9247.58,0.005,2018-04-24T04:40:55.394Z
buy,9185.8,0.01,2018-04-24T04:40:55.399Z
buy,9102.78,0.0,2018-04-24T04:40:55.400Z
buy,9135.01,0.001,2018-04-24T04:40:55.402Z
buy,9167.01,0.0,2018-04-24T04:40:55.403Z
buy,9102.8,0.0015,2018-04-24T04:40:55.410Z
buy,9069.8,0.0015,2018-04-24T04:40:55.413Z
buy,9102.8,0.0,2018-04-24T04:40:55.523Z
buy,9201.67,0.0015,2018-04-24T04:40:55.535Z
buy,9167.01,0.0015,2018-04-24T04:40:55.551Z
buy,9135.01,0.0025,2018-04-24T04:40:55.570Z
sell,9224.98,0.6703,2018-04-24T04:40:55.650Z
buy,9135.01,0.001,2018-04-24T04:40:55.682Z
buy,9167.01,0.0,2018-04-24T04:40:55.721Z
buy,9201.67,0.0,2018-04-24T04:40:55.723Z
buy,9102.8,0.0015,2018-04-24T04:40:55.724Z
buy,9167.01,0.0015,2018-04-24T04:40:55.799Z
buy,9135.01,0.0025,2018-04-24T04:40:55.803Z
sell,9220.89,4.27472003,2018-04-24T04:40:55.814Z
sell,9220.89,3.73272003,2018-04-24T04:40:55.823Z
buy,9102.8,0.0,2018-04-24T04:40:55.845Z
buy,9201.67,0.0015,2018-04-24T04:40:55.864Z
buy,9135.01,0.001,2018-04-24T04:40:55.896Z
buy,9167.01,0.0,2018-04-24T04:40:55.912Z
buy,9102.8,0.0015,2018-04-24T04:40:55.919Z
buy,9201.67,0.0,2018-04-24T04:40:55.950Z
buy,9135.01,0.0025,2018-04-24T04:40:55.980Z
buy,9167.01,0.0015,2018-04-24T04:40:55.984Z
buy,9102.8,0.0,2018-04-24T04:40:56.026Z
buy,9201.67,0.0015,2018-04-24T04:40:56.036Z
buy,9167.01,0.0,2018-04-24T04:40:56.063Z
buy,9135.83,0.0015,2018-04-24T04:40:56.109Z
buy,9144.26,0.37026,2018-04-24T04:40:56.125Z
buy,9135.01,0.001,2018-04-24T04:40:56.185Z
buy,9135.83,0.0,2018-04-24T04:40:56.216Z
buy,9201.67,0.0,2018-04-24T04:40:56.217Z
buy,9102.82,0.0015,2018-04-24T04:40:56.220Z
buy,9069.82,0.0015,2018-04-24T04:40:56.222Z
buy,9167.01,0.0015,2018-04-24T04:40:56.234Z
sell,9230.44,0.0,2018-04-24T04:40:56.256Z
buy,9069.82,0.0,2018-04-24T04:40:56.262Z
sell,9230.69,0.5,2018-04-24T04:40:56.274Z
buy,9201.67,0.0015,2018-04-24T04:40:56.309Z
buy,9135.83,0.0015,2018-04-24T04:40:56.311Z
sell,9224.98,0.0,2018-04-24T04:40:56.343Z
sell,9247.58,0.0,2018-04-24T04:40:56.406Z
buy,9185.8,0.0,2018-04-24T04:40:56.431Z
sell,9247.42,0.005,2018-04-24T04:40:56.437Z
buy,9195.0,0.58528721,2018-04-24T04:40:56.460Z
buy,9167.01,0.0,2018-04-24T04:40:56.481Z
buy,9102.82,0.0,2018-04-24T04:40:56.501Z
buy,9135.83,0.0,2018-04-24T04:40:56.503Z
buy,9201.67,0.0,2018-04-24T04:40:56.504Z
buy,9069.82,0.0015,2018-04-24T04:40:56.509Z
buy,9194.22,0.0,2018-04-24T04:40:56.554Z
buy,9220.88,8.21117279,2018-04-24T04:40:56.561Z
buy,9069.82,0.0,2018-04-24T04:40:56.570Z
buy,9167.01,0.0015,2018-04-24T04:40:56.602Z
sell,9230.69,0.0,2018-04-24T04:40:56.603Z
buy,9135.83,0.0015,2018-04-24T04:40:56.604Z
sell,9230.44,0.5,2018-04-24T04:40:56.621Z
buy,9102.82,0.0015,2018-04-24T04:40:56.629Z
buy,9069.69,0.0,2018-04-24T04:40:56.640Z
buy,9201.67,0.0015,2018-04-24T04:40:56.751Z
sell,9220.89,3.73483464,2018-04-24T04:40:56.767Z
sell,9220.89,4.28283464,2018-04-24T04:40:56.785Z
sell,9224.98,0.6681,2018-04-24T04:40:56.802Z
buy,9167.01,0.0,2018-04-24T04:40:56.810Z
buy,9135.83,0.0,2018-04-24T04:40:56.835Z
buy,9102.82,0.0,2018-04-24T04:40:56.837Z
buy,9201.67,0.0,2018-04-24T04:40:56.838Z
buy,9069.82,0.0015,2018-04-24T04:40:56.869Z
buy,9167.01,0.0015,2018-04-24T04:40:56.875Z
buy,9135.83,0.0015,2018-04-24T04:40:56.880Z
buy,9220.88,8.21710931,2018-04-24T04:40:56.890Z
buy,9198.82,2.515,2018-04-24T04:40:56.905Z
buy,9069.82,0.0,2018-04-24T04:40:56.905Z
buy,9201.67,0.0015,2018-04-24T04:40:56.928Z
buy,9167.01,0.0,2018-04-24T04:40:56.933Z
buy,9102.82,0.0015,2018-04-24T04:40:56.941Z
buy,9135.83,0.0,2018-04-24T04:40:56.986Z
buy,9201.67,0.0,2018-04-24T04:40:56.994Z
buy,9069.82,0.0015,2018-04-24T04:40:57.016Z
buy,9102.82,0.0,2018-04-24T04:40:57.046Z
buy,9201.67,0.0015,2018-04-24T04:40:57.063Z
buy,9167.01,0.0015,2018-04-24T04:40:57.072Z
buy,9135.83,0.0015,2018-04-24T04:40:57.107Z
buy,9201.67,0.0,2018-04-24T04:40:57.110Z
buy,9069.84,0.0015,2018-04-24T04:40:57.117Z
buy,9144.26,0.12678,2018-04-24T04:40:57.119Z
buy,9220.88,8.11060931,2018-04-24T04:40:57.139Z
buy,9144.26,0.14552,2018-04-24T04:40:57.145Z
buy,9069.82,0.0,2018-04-24T04:40:57.228Z
buy,9201.84,0.0015,2018-04-24T04:40:57.257Z
buy,9167.01,0.0,2018-04-24T04:40:57.296Z
buy,9135.83,0.0,2018-04-24T04:40:57.297Z
buy,9102.84,0.0015,2018-04-24T04:40:57.300Z
buy,9220.88,10.46060931,2018-04-24T04:40:57.301Z
buy,9195.97,0.0,2018-04-24T04:40:57.313Z
buy,9195.98,0.536045,2018-04-24T04:40:57.324Z
buy,9201.84,0.0,2018-04-24T04:40:57.346Z
buy,9167.01,0.0015,2018-04-24T04:40:57.373Z
buy,9069.84,0.0,2018-04-24T04:40:57.392Z
buy,9201.84,0.0015,2018-04-24T04:40:57.419Z
buy,9184.96,0.001,2018-04-24T04:40:57.440Z
buy,9167.01,0.0,2018-04-24T04:40:57.442Z
buy,9102.84,0.0,2018-04-24T04:40:57.443Z
buy,9135.83,0.0015,2018-04-24T04:40:57.462Z
sell,9247.42,0.0,2018-04-24T04:40:57.464Z
buy,9069.84,0.0015,2018-04-24T04:40:57.467Z
buy,9186.84,0.01,2018-04-24T04:40:57.488Z
sell,9247.25,0.005,2018-04-24T04:40:57.490Z
buy,9201.84,0.0,2018-04-24T04:40:57.522Z
buy,9135.83,0.0,2018-04-24T04:40:57.543Z
buy,9167.01,0.0015,2018-04-24T04:40:57.550Z
buy,9102.84,0.0015,2018-04-24T04:40:57.568Z
buy,9220.88,10.45959931,2018-04-24T04:40:57.570Z
buy,9220.88,10.46127931,2018-04-24T04:40:57.573Z
buy,9069.84,0.0,2018-04-24T04:40:57.579Z
buy,9201.84,0.0015,2018-04-24T04:40:57.606Z
buy,9135.83,0.0015,2018-04-24T04:40:57.638Z
buy,9220.88,10.82127931,2018-04-24T04:40:58.037Z
sell,9220.89,4.28451556,2018-04-24T04:40:58.039Z
buy,9201.84,0.0,2018-04-24T04:40:58.072Z
buy,9220.88,10.81534279,2018-04-24T04:40:58.085Z
buy,9167.01,0.0,2018-04-24T04:40:58.094Z
buy,9102.84,0.0,2018-04-24T04:40:58.095Z
buy,9135.83,0.0,2018-04-24T04:40:58.097Z
buy,9069.84,0.0015,2018-04-24T04:40:58.102Z
buy,9144.26,0.12678,2018-04-24T04:40:58.119Z
buy,9144.26,0.10173,2018-04-24T04:40:58.123Z
buy,9144.26,0.11352000000000001,2018-04-24T04:40:58.181Z
buy,9220.88,10.82127931,2018-04-24T04:40:58.426Z
buy,9220.88,10.82530388,2018-04-24T04:40:58.446Z
buy,9069.84,0.0,2018-04-24T04:40:58.461Z
buy,9135.83,0.0015,2018-04-24T04:40:58.516Z
buy,9102.87,0.0015,2018-04-24T04:40:58.518Z
sell,9247.25,0.0,2018-04-24T04:40:58.520Z
buy,9069.87,0.0015,2018-04-24T04:40:58.521Z
buy,9201.84,0.0015,2018-04-24T04:40:58.523Z
buy,9135.83,0.0,2018-04-24T04:40:58.527Z
buy,9167.01,0.0015,2018-04-24T04:40:58.530Z
buy,9186.84,0.0,2018-04-24T04:40:58.533Z
sell,9247.06,0.005,2018-04-24T04:40:58.539Z
buy,9201.84,0.0,2018-04-24T04:40:58.640Z
buy,9167.01,0.0,2018-04-24T04:40:58.677Z
buy,9135.83,0.0015,2018-04-24T04:40:58.678Z
buy,9102.87,0.0,2018-04-24T04:40:58.683Z
buy,9167.01,0.0015,2018-04-24T04:40:58.701Z
buy,9201.84,0.0015,2018-04-24T04:40:58.759Z
buy,9201.84,0.0,2018-04-24T04:40:59.115Z
buy,9167.01,0.0,2018-04-24T04:40:59.132Z
buy,9135.83,0.0,2018-04-24T04:40:59.135Z
buy,9102.89,0.0015,2018-04-24T04:40:59.144Z
buy,9102.89,0.0,2018-04-24T04:40:59.201Z
sell,9220.89,4.28587115,2018-04-24T04:40:59.214Z
buy,9069.87,0.0,2018-04-24T04:40:59.222Z
buy,9069.89,0.0015,2018-04-24T04:40:59.232Z
buy,9187.38,0.01,2018-04-24T04:40:59.236Z
buy,9201.84,0.0015,2018-04-24T04:40:59.237Z
buy,9167.01,0.0015,2018-04-24T04:40:59.247Z
buy,9135.83,0.0015,2018-04-24T04:40:59.264Z
buy,9201.84,0.0,2018-04-24T04:40:59.300Z
sell,9224.98,0.0,2018-04-24T04:40:59.317Z
buy,9102.89,0.0015,2018-04-24T04:40:59.329Z
buy,9220.88,10.81936736,2018-04-24T04:40:59.623Z
sell,9247.06,0.0,2018-04-24T04:40:59.708Z
buy,9187.38,0.0,2018-04-24T04:40:59.716Z
sell,9246.85,0.005,2018-04-24T04:40:59.724Z
buy,9167.01,0.0,2018-04-24T04:40:59.765Z
buy,9201.84,0.0015,2018-04-24T04:40:59.774Z
buy,9220.88,10.45936736,2018-04-24T04:40:59.881Z
buy,9182.01,0.0,2018-04-24T04:41:00.082Z
buy,9155.8,0.0,2018-04-24T04:41:00.083Z
buy,9155.8,1.3969999999999998,2018-04-24T04:41:00.114Z
buy,9201.84,0.0,2018-04-24T04:41:00.119Z
buy,9135.83,0.0,2018-04-24T04:41:00.139Z
buy,9167.01,0.0015,2018-04-24T04:41:00.149Z
buy,9102.91,0.0015,2018-04-24T04:41:00.155Z
sell,9255.28,0.15,2018-04-24T04:41:00.186Z
buy,9220.88,10.46530388,2018-04-24T04:41:00.218Z
buy,9102.89,0.0,2018-04-24T04:41:00.252Z
buy,9102.91,0.0,2018-04-24T04:41:00.332Z
buy,9167.01,0.0,2018-04-24T04:41:00.337Z
buy,9069.91,0.0015,2018-04-24T04:41:00.341Z
buy,9135.83,0.0015,2018-04-24T04:41:00.373Z
buy,9201.84,0.0015,2018-04-24T04:41:00.375Z
buy,9102.91,0.0015,2018-04-24T04:41:00.392Z
buy,9201.84,0.0,2018-04-24T04:41:00.403Z
buy,9167.01,0.0015,2018-04-24T04:41:00.421Z
sell,9246.85,0.0,2018-04-24T04:41:00.800Z
sell,9246.64,0.005,2018-04-24T04:41:00.848Z
buy,9188.5,0.01,2018-04-24T04:41:00.850Z
buy,9218.0,0.001,2018-04-24T04:41:00.918Z
buy,9069.91,0.0,2018-04-24T04:41:01.037Z
buy,9201.84,0.0015,2018-04-24T04:41:01.064Z
buy,9201.84,0.0,2018-04-24T04:41:01.136Z
buy,9144.26,0.12536,2018-04-24T04:41:01.154Z
buy,9135.83,0.0,2018-04-24T04:41:01.160Z
buy,9167.01,0.0,2018-04-24T04:41:01.162Z
buy,9102.91,0.0,2018-04-24T04:41:01.164Z
buy,9069.91,0.0015,2018-04-24T04:41:01.167Z
buy,9069.91,0.0,2018-04-24T04:41:01.294Z
buy,9102.93,0.0015,2018-04-24T04:41:01.329Z
buy,9069.93,0.0015,2018-04-24T04:41:01.333Z
buy,9201.84,0.0015,2018-04-24T04:41:01.336Z
buy,9167.01,0.0015,2018-04-24T04:41:01.357Z
sell,9405.3,0.0491,2018-04-24T04:41:01.369Z
buy,9201.84,0.0,2018-04-24T04:41:01.400Z
buy,9135.83,0.0015,2018-04-24T04:41:01.442Z
buy,9220.88,10.45936736,2018-04-24T04:41:01.443Z
buy,9167.01,0.0,2018-04-24T04:41:01.457Z
buy,9201.84,0.0015,2018-04-24T04:41:01.507Z
buy,8200.0,26.5792827,2018-04-24T04:41:01.510Z
sell,9220.89,4.28733505,2018-04-24T04:41:01.548Z
buy,9069.17,0.01,2018-04-24T04:41:01.590Z
buy,9201.84,0.0,2018-04-24T04:41:01.612Z
buy,9167.01,0.0015,2018-04-24T04:41:01.635Z
buy,9219.61,0.01,2018-04-24T04:41:01.693Z
buy,9220.88,10.46530388,2018-04-24T04:41:01.771Z
buy,9219.61,0.0,2018-04-24T04:41:01.773Z
buy,9219.67,0.01,2018-04-24T04:41:01.782Z
buy,9135.83,0.0,2018-04-24T04:41:01.797Z
buy,9219.67,0.0,2018-04-24T04:41:01.823Z
buy,9201.84,0.0015,2018-04-24T04:41:01.846Z
buy,9220.88,10.47530388,2018-04-24T04:41:01.848Z
sell,9246.64,0.0,2018-04-24T04:41:01.849Z
buy,9219.63,0.030498,2018-04-24T04:41:01.852Z
buy,9188.5,0.0,2018-04-24T04:41:01.879Z
sell,9246.39,0.005,2018-04-24T04:41:01.888Z
buy,9167.01,0.0,2018-04-24T04:41:01.895Z
buy,9201.84,0.0,2018-04-24T04:41:01.918Z
buy,9135.83,0.0015,2018-04-24T04:41:01.929Z
buy,9167.01,0.0015,2018-04-24T04:41:01.975Z
buy,9144.26,0.11352000000000001,2018-04-24T04:41:02.128Z
buy,9144.26,0.10173,2018-04-24T04:41:02.136Z
buy,9144.26,0.11015,2018-04-24T04:41:02.147Z
buy,9219.63,0.032077999999999995,2018-04-24T04:41:02.175Z
sell,9230.44,0.0,2018-04-24T04:41:02.177Z
buy,9135.83,0.0,2018-04-24T04:41:02.178Z
sell,9230.44,0.5,2018-04-24T04:41:02.195Z
buy,9201.84,0.0015,2018-04-24T04:41:02.213Z
buy,9167.01,0.0,2018-04-24T04:41:02.230Z
buy,9102.93,0.0,2018-04-24T04:41:02.231Z
buy,9069.96,0.0015,2018-04-24T04:41:02.237Z
buy,9102.96,0.0015,2018-04-24T04:41:02.240Z
sell,9230.44,0.0,2018-04-24T04:41:02.264Z
sell,9230.69,0.5,2018-04-24T04:41:02.323Z
buy,9201.84,0.0,2018-04-24T04:41:02.359Z
buy,9135.83,0.0015,2018-04-24T04:41:02.385Z
buy,9167.01,0.0015,2018-04-24T04:41:02.429Z
buy,9069.96,0.0,2018-04-24T04:41:02.439Z
buy,9201.84,0.0015,2018-04-24T04:41:02.460Z
buy,9167.01,0.0,2018-04-24T04:41:02.488Z
buy,9135.83,0.0,2018-04-24T04:41:02.507Z
buy,9102.96,0.0,2018-04-24T04:41:02.508Z
buy,9069.96,0.0015,2018-04-24T04:41:02.514Z
buy,9201.84,0.0,2018-04-24T04:41:02.537Z
buy,9167.01,0.0015,2018-04-24T04:41:02.564Z
buy,9069.96,0.0,2018-04-24T04:41:02.597Z
buy,9201.84,0.0015,2018-04-24T04:41:02.616Z
buy,9167.01,0.0,2018-04-24T04:41:02.660Z
buy,9135.83,0.0015,2018-04-24T04:41:02.677Z
buy,9201.84,0.0,2018-04-24T04:41:02.701Z
buy,9135.83,0.0,2018-04-24T04:41:02.732Z
buy,9102.96,0.0015,2018-04-24T04:41:02.737Z
buy,9069.96,0.0015,2018-04-24T04:41:02.739Z
sell,9220.89,4.28847347,2018-04-24T04:41:02.780Z
buy,9069.93,0.0,2018-04-24T04:41:02.781Z
buy,9167.01,0.0015,2018-04-24T04:41:02.789Z
buy,9135.83,0.0015,2018-04-24T04:41:02.794Z
sell,9350.0,37.41527541,2018-04-24T04:41:02.868Z
buy,8949.71,0.1,2018-04-24T04:41:02.878Z
buy,9201.84,0.0015,2018-04-24T04:41:02.888Z
sell,9246.39,0.0,2018-04-24T04:41:02.911Z
sell,9246.14,0.005,2018-04-24T04:41:02.939Z
buy,9189.7,0.01,2018-04-24T04:41:02.943Z
buy,9192.49,0.0,2018-04-24T04:41:02.970Z
buy,9220.88,10.46936736,2018-04-24T04:41:02.972Z
buy,9194.33,2.0,2018-04-24T04:41:02.981Z
buy,9220.88,10.47530388,2018-04-24T04:41:03.307Z
buy,9167.01,0.0,2018-04-24T04:41:03.486Z
buy,9135.83,0.0,2018-04-24T04:41:03.487Z
buy,9201.84,0.0,2018-04-24T04:41:03.488Z
buy,9102.98,0.0015,2018-04-24T04:41:03.493Z
