side,price,size
buy,8761,1.21889499
buy,8760,0.41999326
buy,8759.68,0.001
buy,8759,0.85405112
buy,8758,1.5623
buy,8757.73,0.1
buy,8757.5,1
buy,8757.48,0.1
buy,8757.36,0.00927615
buy,8757,0.81
buy,8756.73,0.02147899
buy,8756.56,0.1
buy,8756,0.01
buy,8755.45,0.11652519
buy,8755.11,0.00456876
buy,8755,1.37
buy,8754.84,0.001
buy,8754.26,0.1
buy,8754,2.49378573
buy,8753.53,0.2
buy,8753,0.0025
buy,8752.74,0.50320212
buy,8752.38,0.0105
buy,8752,0.10713
buy,8751.95,0.00990892
buy,8751.87,0.0055
buy,8751.25,0.2
buy,8751.11,0.001
buy,8751.02,0.1
buy,8751.01,0.01
buy,8751,1.97662928
buy,8750.99,0.249
buy,8750.11,0.022
buy,8750.03,0.00303
buy,8750,29.1347686
buy,8749.52,0.028573
buy,8749.01,1
buy,8749,0.012
buy,8748,0.0521
buy,8747.83,0.02
buy,8747.48,0.1
buy,8746,1
buy,8745.02,0.00964687
buy,8745,0.03
buy,8743.22,0.073
buy,8742.35,0.02
buy,8742.16,0.07
buy,8742,0.00991916
buy,8741.26,0.04
buy,8741.11,0.1
buy,8740.92,0.00570592
buy,8740,0.36450811
buy,8739.07,10.0716999
buy,8738.9,0.02
buy,8738.74,0.21933537
buy,8738.68,1.36259609
buy,8738.59,0.00547914
buy,8738,0.05
buy,8737.48,0.1
buy,8737.36,0.00989081
buy,8737.28,0.01
buy,8737,0.01
buy,8736,0.40363995
buy,8735.98,0.5
buy,8735.93,0.02145784
buy,8735.5,0.06
buy,8735.05,0.01883243
buy,8735,0.09951131
buy,8734.88,0.0095177
buy,8733.33,0.043
buy,8733.06,0.0086
buy,8733,0.75367587
buy,8732.5,2
buy,8732,0.04
buy,8731.95,0.01893521
buy,8730.25,0.01
buy,8730,0.25426116
buy,8729,0.2
buy,8728.52,0.00979257
buy,8727.48,0.6
buy,8727,0.11
buy,8725.99,0.55
buy,8725.25,0.25
buy,8725,0.20538309
buy,8724.93,0.0025215
buy,8724.23,0.03139223
buy,8724,0.073
buy,8722.3,0.025
buy,8722.22,0.01
buy,8722.15,0.01890102
buy,8722,1.83887439
buy,8721,0.27192408
buy,8720.56,0.084
buy,8720.32,0.27
buy,8720,2.3327289
buy,8719,0.01
buy,8718.11,0.00987575
buy,8718,0.135
buy,8717.77,0.01
buy,8717,0.03
buy,8716.55,0.00227781
buy,8716.5,0.02
buy,8715.99,0.005736
buy,8715.5,0.0514
buy,8715.24,0.1
buy,8715,0.5657
buy,8714,0.16
buy,8713.9,0.01
buy,8713.76,0.01
buy,8713,0.03
buy,8712.4,0.14
buy,8712,0.07747933
buy,8711.5,0.0314464
buy,8711.11,0.265
buy,8711,1.11147974
buy,8710.07,0.00977638
buy,8710.01,0.12140761
buy,8710,1.614
buy,8709.68,0.035
buy,8709.49,0.01
buy,8709.14,0.00978255
buy,8709.06,0.114832
buy,8709,0.07658557
buy,8708.78,0.00949958
buy,8708,1.65722095
buy,8707.71,0.0075
buy,8707.43,0.01
buy,8707,1.038
buy,8706.56,0.05744
buy,8706.52,0.16
buy,8706.35,0.0097205
buy,8706.31,0.02993127
buy,8706,0.4
buy,8705.9,0.0338446
buy,8705.75,0.24
buy,8705.67,0.02140061
buy,8705.01,0.02
buy,8705,0.488
buy,8704.38,3.1
buy,8703.98,0.57301372
buy,8703.78,0.00977956
buy,8703.6,0.02
buy,8703.01,0.001
buy,8703,0.48746212
buy,8702.89,0.27541153
buy,8702.56,0.00988426
buy,8702,0.25
buy,8701.98,0.5
buy,8701.52,0.00114922
buy,8701.23,0.02
buy,8701.12,0.005
buy,8701.1,0.02
buy,8701.01,10.01
buy,8701,0.251
buy,8700.93,0.00987655
buy,8700.13,0.011495
buy,8700.07,0.0015501
buy,8700.01,0.1215
buy,8700,45.30974624
buy,8699.99,0.36494285
buy,8699.85,0.00897518
buy,8699.74,0.02
buy,8699.73,0.0086
buy,8698.89,0.02
buy,8696.86,0.01
buy,8696.51,0.03
buy,8695.6,0.00978496
buy,8695.47,0.1
buy,8695,1.05
buy,8694.67,0.11
buy,8694.1,0.13
buy,8694,0.0428
buy,8692,0.1
buy,8691,0.042
buy,8690,0.02
buy,8689.9,0.03452295
buy,8689,0.205
buy,8688.75,0.00950575
buy,8688,0.225
buy,8687,0.05
buy,8686.86,0.002302
buy,8686.2,0.046346
buy,8686,0.1
buy,8685.54,0.02140743
buy,8685.13,0.00940394
buy,8685.02,0.01584852
buy,8685,0.081
buy,8684.56,0.03
buy,8684,0.07
buy,8683.54,0.015
buy,8683,0.2
buy,8682.92,0.1411402
buy,8682.35,0.01023458
buy,8682,0.024
buy,8681.91,0.002775
buy,8681.73,0.1
buy,8681,0.01
buy,8680.11,0.1
buy,8680,3.76954073
buy,8679.99,0.0057589
buy,8679,0.6
buy,8678.75,0.01
buy,8678.48,0.75
buy,8677.77,0.1
buy,8677.7,0.06
buy,8677.33,0.06
buy,8677,0.676075
buy,8676.23,0.27012999
buy,8676,0.11526
buy,8675.66,0.02140018
buy,8675,1.023055
buy,8674.79,0.00871336
buy,8674.63,0.00941776
buy,8674,0.0307
buy,8673.02,0.00978957
buy,8673,0.01153
buy,8672,0.5
buy,8671,0.02
buy,8670.38,0.01153352
buy,8670,0.43266557
buy,8669.99,0.0115341
buy,8668.07,0.0028841
buy,8668,0.01201897
buy,8667.83,0.47786163
buy,8667.64,0.01889576
buy,8667,0.03
buy,8666.66,0.6966
buy,8666.4,0.0086
buy,8666,1.022
buy,8665,0.4175
buy,8664.11,1.17949298
buy,8663,0.01
buy,8662.02,0.00637
buy,8661.03,0.02113949
buy,8661,0.7
buy,8660.6,0.3666
buy,8660.09,0.04
buy,8660,0.67138498
buy,8659.49,0.01
buy,8659.1,0.1004
buy,8658.98,0.02
buy,8658.71,0.0099553
buy,8658.54,0.0269
buy,8658.36,0.03996023
buy,8658.2,0.01
buy,8658,0.48750614
buy,8657.93,0.0221
buy,8657.69,0.50840161
buy,8657.66,3
buy,8657.56,0.00952247
buy,8657.5,0.05
buy,8657,1
buy,8656.63,0.04
buy,8656.56,0.05
buy,8656,0.0372592
buy,8655,1.69126106
buy,8654.99,0.21
buy,8654.28,0.26
buy,8654,0.07543216
buy,8653.53,0.2
buy,8653.13,0.02396329
buy,8653,0.062
buy,8652.57,0.01
buy,8652.38,0.001199
buy,8652.11,0.005
buy,8652,1.47232085
buy,8651.87,0.0106
buy,8651.3,0.05
buy,8651.01,0.01
buy,8651,0.55749265
buy,8650.98,0.00978958
buy,8650.73,0.00977802
buy,8650.01,0.23121361
buy,8650,8.85064315
buy,8649.58,0.001
buy,8649.52,0.00979283
buy,8649.2,0.067
buy,8649,0.03
buy,8648.01,1
buy,8647.72,0.00968233
buy,8647.25,0.04995702
buy,8646.41,0.06
buy,8646.34,0.02
buy,8646,0.1
buy,8645.18,0.05579
buy,8645.03,0.01
buy,8645,0.0083
buy,8644.98,0.06
buy,8644.5,0.3
buy,8644.05,0.0231
buy,8644,1.01465292
buy,8643.07,0.00996023
buy,8642,0.80170793
buy,8640.81,0.00993603
buy,8640.7,0.00968566
buy,8640.42,0.0255
buy,8640.27,0.00988663
buy,8640,0.29171288
buy,8638,0.01
buy,8637.74,0.035
buy,8637.65,0.09499522
buy,8637,0.11
buy,8636.98,1.25
buy,8636.8,0.02254723
buy,8636.79,0.001
buy,8636.66,0.02
buy,8636.28,0.01922386
buy,8636,0.05
buy,8635.93,0.00982605
buy,8635.35,0.0095784
buy,8635.34,0.00986278
buy,8635.3,0.00995143
buy,8635.29,0.00986942
buy,8635.09,0.01971524
buy,8635,0.85
buy,8634.57,0.00994678
buy,8634.56,0.00977173
buy,8634.15,0.306566
buy,8634,0.025
buy,8633.88,0.02926597
buy,8633.64,0.00983304
buy,8633.62,0.00981178
buy,8633.23,0.03
buy,8633.21,0.01970989
buy,8633.07,0.0186
buy,8633,0.715
buy,8632.63,0.00995824
buy,8632.62,0.50989387
buy,8632,0.05
buy,8631.91,0.02888989
buy,8631.67,0.0020184
buy,8631.36,1
buy,8631.26,0.10547652
buy,8631.03,0.03
buy,8631,0.02
buy,8630.89,0.02967553
buy,8630.78,0.00977857
buy,8630.65,0.02
buy,8630.44,0.00995436
buy,8630.13,0.00992948
buy,8630.08,0.1
buy,8630,1.5289726
buy,8629.98,0.05
buy,8628.74,0.00994402
buy,8628.03,0.04978108
buy,8628,0.1
buy,8627.63,0.01640636
buy,8627.5,0.02
buy,8627.29,0.02
buy,8627,0.053
buy,8626.98,0.18
buy,8626.83,0.01974301
buy,8626.79,0.00940209
buy,8626.69,0.00994049
buy,8626.47,0.00986905
buy,8625.99,0.06
buy,8625.2,0.06888
buy,8625,2.69706521
buy,8624.82,0.1
buy,8624.31,1
buy,8624.15,0.06698637
buy,8624.06,0.0099584
buy,8624,0.01
buy,8623.87,0.02
buy,8623.84,0.00995093
buy,8623.81,0.00975575
buy,8623.35,0.0011281
buy,8623,0.3
buy,8622.69,0.0094165
buy,8622,0.04583488
buy,8621.96,0.00995779
buy,8621.72,0.0026533
buy,8621.38,0.0153
buy,8621.21,0.03
buy,8621.01,0.05
buy,8621,0.01
buy,8620.88,0.4
buy,8620.85,0.0025
buy,8620.73,0.02964638
buy,8620.64,0.01996008
buy,8620.52,0.03
buy,8620.32,0.00993265
buy,8620.1,0.018
buy,8620,4.5427525
buy,8619.98,0.00290024
buy,8619.96,0.00975571
buy,8619.89,0.1
buy,8619.87,0.00986497
buy,8619,0.03
buy,8618.7,0.00982381
buy,8618.29,0.04648342
buy,8618,0.02
buy,8617.76,0.00995657
buy,8617.53,0.02
buy,8617,1.001136
buy,8616.24,0.00983242
buy,8616.17,0.009948
buy,8616,0.82443839
buy,8615.95,0.00894324
buy,8615.75,0.01848616
buy,8615.55,0.125
buy,8615.23,0.01886675
buy,8615.15,0.018914
buy,8615,1.01
buy,8614.96,0.08277318
buy,8614.82,0.00981888
buy,8614.43,0.17907508
buy,8614.31,0.01891205
buy,8614.1,0.01921106
buy,8614,0.41
buy,8613.66,0.05
buy,8613.24,0.09071986
buy,8613.08,0.00983376
buy,8613,0.154
buy,8612.77,0.00995447
buy,8612.37,0.002385
buy,8612.36,0.00967228
buy,8612.32,0.04
buy,8612.1,0.05
buy,8612,2.09322789
buy,8611.85,0.0565
buy,8611.64,0.02723219
buy,8611.52,0.11612352
buy,8611.51,0.01996008
buy,8611.47,0.03
buy,8611,0.8268803
buy,8610.7,0.0189329
buy,8610.26,1.006
buy,8610.25,0.04335
buy,8610.19,0.00983918
buy,8610.07,0.00985817
buy,8610,2.02635226
buy,8609.87,0.02
buy,8609.82,0.00993287
buy,8609.18,0.00975598
buy,8609,0.01
buy,8608.74,0.00995027
buy,8608.55,0.02
buy,8608.21,0.02978398
buy,8608,0.16
buy,8607,1.2703
buy,8606.56,0.0581
buy,8606.35,0.02
buy,8606.27,1.2022607
buy,8605.95,0.20899
buy,8605.63,0.00668163
buy,8605.53,0.02
buy,8605.31,0.00957718
buy,8605,1.64443158
buy,8604.54,0.00974749
buy,8604.48,0.00979057
buy,8604.42,0.5
buy,8604.2,0.00979403
buy,8604,0.02
buy,8603.72,0.04993108
buy,8603.33,0.013
buy,8603.29,0.06
buy,8603.21,0.0073171
buy,8603,0.1
buy,8602.88,1
buy,8602.21,0.00957935
buy,8602,0.3512
buy,8601.98,0.5
buy,8601.25,0.081
buy,8601.21,0.03
buy,8601.18,0.1
buy,8601.12,0.005
buy,8601.09,0.2149495
buy,8601.01,0.013
buy,8601,0.42424139
buy,8600.78,0.01894493
buy,8600.76,0.02219596
buy,8600.66,0.0061
buy,8600.36,0.1
buy,8600.2,0.001
buy,8600.1,0.01412812
buy,8600.08,0.00994877
buy,8600.01,1.3705368
buy,8600,26.09929233
buy,8599.99,0.1
buy,8599.93,0.0095255
buy,8599.74,0.0086
buy,8599.44,0.07
buy,8599,0.0853
buy,8598.21,0.16
buy,8598,0.0023
buy,8597.89,0.0121
buy,8597.5,0.05
buy,8597.41,0.00995065
buy,8597.2,0.00993188
buy,8597,0.01169393
buy,8596.99,0.00994988
buy,8596.39,0.00973225
buy,8596.08,0.03
buy,8595.94,0.03
buy,8595.06,0.00980068
buy,8595.04,0.05
buy,8594.36,0.002
buy,8594,0.10900006
buy,8593,0.07
buy,8592.48,0.02976539
buy,8592.23,0.0097693
buy,8592,0.23877943
buy,8591.99,0.0138123
buy,8591.31,0.01357413
buy,8590.93,0.00950764
buy,8590.55,0.01996008
buy,8590.21,0.04972719
buy,8590.13,0.01497305
buy,8590,2.04812339
buy,8589.4,0.01497305
buy,8589.27,0.024
buy,8589,0.116525
buy,8588.44,0.01929885
buy,8588.12,0.00360148
buy,8588.01,0.01975729
buy,8588,0.138281
buy,8587.95,0.009862
buy,8587.32,0.006
buy,8587.14,0.009947
buy,8586.8,0.02
buy,8586.76,0.01907052
buy,8586.46,0.00987081
buy,8586.05,0.01
buy,8585.98,0.05
buy,8585.85,7.804
buy,8585.51,0.00969089
buy,8585.11,0.05
buy,8585,0.01
buy,8584.52,0.00994098
buy,8584.13,0.00992379
buy,8584.1,0.05
buy,8584.04,0.01409427
buy,8583.15,0.02210246
buy,8583.06,0.0190684
buy,8582.83,0.06497305
buy,8582.75,0.00993166
buy,8582.55,0.01497305
buy,8582.51,0.03188681
buy,8582,0.07
buy,8581.88,0.00993712
buy,8581.84,0.01497305
buy,8581.72,0.00994341
buy,8581.59,0.00979333
buy,8580.94,0.00993684
buy,8580.9,0.02652929
buy,8580,1.27764301
buy,8579.84,0.03011814
buy,8579.41,0.00993221
buy,8579.19,0.14
buy,8579.13,0.02
buy,8579,0.00582818
buy,8578.84,0.0097992
buy,8578.73,1.3319
buy,8578.35,0.00979883
buy,8578.22,0.02
buy,8578,2.525
buy,8577.84,0.01497305
buy,8577.82,0.03
buy,8577.44,0.00960919
buy,8577,0.23992891
buy,8576.67,0.01497305
buy,8576.52,0.0097807
buy,8576.51,0.0024891
buy,8576,0.6
buy,8575.87,0.01497305
buy,8575.09,1.19616812
buy,8575.08,0.03
buy,8575,0.23645987
buy,8574.68,0.01894691
buy,8574,0.445344
buy,8573.59,0.00939851
buy,8573.53,0.4
buy,8573.03,0.022677
buy,8572.89,0.01497305
buy,8572.72,0.12
buy,8572.45,0.05110686
buy,8572.27,0.1
buy,8572.12,0.00952226
buy,8572,0.06
buy,8571,0.13
buy,8570.66,0.011
buy,8570.55,0.03192083
buy,8570.17,0.01886462
buy,8570,0.1026
buy,8569.95,0.01497305
buy,8569.88,0.01886445
buy,8569.78,0.03
buy,8568.9,0.00993332
buy,8568.7,0.00940778
buy,8568.58,0.00984505
buy,8568,1.025
buy,8567.93,0.03993701
buy,8567.89,0.10148491
buy,8567.04,0.01164346
buy,8567.01,0.02918178
buy,8567,0.13361662
buy,8566.56,0.05
buy,8566.41,0.0086
buy,8566.4,0.03015428
buy,8566,0.175
buy,8565.54,0.06
buy,8565.35,0.04
buy,8564.92,0.00834506
buy,8564.63,0.117
buy,8563.95,0.01497305
buy,8563.79,0.0097755
buy,8563.61,0.0215831
buy,8563.06,0.00976343
buy,8563,0.15
buy,8562.92,0.00992929
buy,8562.76,0.01445276
buy,8562.55,0.05839381
buy,8562.54,0.00960841
buy,8562,0.01
buy,8561.95,0.04798051
buy,8561.86,0.02114251
buy,8561.43,0.00993199
buy,8561,0.811681
buy,8560.9,0.01497305
buy,8560.88,0.50058369
buy,8560.65,0.00978697
buy,8560.14,0.00964625
buy,8560.01,0.0838
buy,8560,0.36410935
buy,8559.99,0.00975664
buy,8559.62,0.02112144
buy,8559,0.01
buy,8558.84,0.00981669
buy,8557.88,0.01497305
buy,8557.86,0.055
buy,8557.78,0.03008083
buy,8557.33,2
buy,8557.23,0.07
buy,8557,1.13686339
buy,8556.73,0.03008217
buy,8556.47,0.00991565
buy,8556.41,0.01869699
buy,8556.16,0.02110246
buy,8556,0.01
buy,8555.91,0.01497305
buy,8555.82,0.02921988
buy,8555.56,0.05
buy,8555.55,0.06448212
buy,8555.36,0.0189221
buy,8555.25,0.352
buy,8555,3.38707771
buy,8554,0.10338087
buy,8553.17,0.0099245
buy,8553,0.022
buy,8552.26,0.00991585
buy,8552.09,0.01497305
buy,8552.08,0.01
buy,8551.12,0.00991552
buy,8551.11,2
buy,8551.01,0.03
buy,8551,0.05429631
buy,8550.91,0.01497305
buy,8550.55,0.04
buy,8550.52,0.0080905
buy,8550,10.77088079
buy,8549.96,1
buy,8549.75,0.00991511
buy,8549,0.12
buy,8548.86,0.03063566
buy,8548.67,0.00257349
buy,8548.6,0.03
buy,8547.72,0.01487175
buy,8547.13,0.00993001
buy,8547.06,0.00993221
buy,8547,0.3
buy,8546.2,0.00666457
buy,8545.3,0.05497305
buy,8545,0.05
buy,8544.99,0.06
buy,8544.77,0.01445608
buy,8544.65,0.01500002
buy,8543.89,0.015
buy,8543,0.15
buy,8542.67,0.02
buy,8542.23,0.00940652
buy,8542.12,0.00989154
buy,8542.01,0.00980705
buy,8542,0.1270686
buy,8541.51,0.1
buy,8541.24,0.04305637
buy,8541,0.004
buy,8540.92,0.04497305
buy,8540.89,0.03102311
buy,8540.66,0.02491928
buy,8540.46,0.07460967
buy,8540,2.90841381
buy,8539.99,0.1206
buy,8539.73,0.00976299
buy,8539.53,0.1
buy,8539.22,0.01645593
buy,8539,0.075
buy,8538.81,0.46529534
buy,8538.43,0.03
buy,8538.38,0.3
buy,8538.28,0.02
buy,8537.65,0.0506664
buy,8537.42,0.0497604
buy,8537,0.6
buy,8536.93,0.01497305
buy,8536.64,0.02
buy,8536.55,0.00971068
buy,8536.53,0.00993216
buy,8536.5,0.08498931
buy,8536.14,0.0097915
buy,8535.35,0.03
buy,8534.97,0.00978587
buy,8534.32,0.025
buy,8533.33,0.035
buy,8533.08,0.0086
buy,8533,0.7
buy,8532.32,0.09979033
buy,8532,0.023
buy,8531.94,0.01484798
buy,8531,0.1
buy,8530.1,0.0019
buy,8530.03,0.02114042
buy,8530,0.73
buy,8529.5,0.58473533
buy,8529.16,0.01484798
buy,8529,0.01
buy,8528.58,0.01484798
buy,8528.22,0.1
buy,8527.33,0.01891974
buy,8527.22,0.05
buy,8527,0.271
buy,8526.97,0.01445626
buy,8526.7,0.00977092
buy,8526.25,0.44
buy,8526.03,0.01314092
buy,8526,0.01
buy,8525.98,0.01363663
buy,8525.32,0.11484798
buy,8525,0.01
buy,8524.9,0.01975289
buy,8524.03,0.07
buy,8524,0.0522
buy,8523.45,0.00990727
buy,8523.35,0.2
buy,8523.31,0.077921
buy,8523.12,0.00587
buy,8523.08,0.2137087
buy,8523,1.024
buy,8522.92,0.01926055
buy,8522.4,0.05
buy,8522,0.22673433
buy,8521.54,0.00985184
buy,8521.34,0.03472396
buy,8521,0.6
buy,8520.45,0.05654602
buy,8520.11,0.0035296
buy,8520,5.80548714
buy,8519.86,0.015
buy,8519.21,0.04
buy,8519,1.77989879
buy,8518.91,0.02116149
buy,8518.7,0.02
buy,8518,0.01
buy,8517,0.02
buy,8516.81,0.00979073
buy,8516.76,0.01976317
buy,8516.11,0.01472396
buy,8515.43,0.0092908
buy,8515.33,0.75
buy,8515.05,0.0138817
buy,8515,0.183453
buy,8514.41,0.0371814
buy,8514.34,0.05
buy,8514.09,0.09455377
buy,8514,0.37
buy,8513.76,0.04
buy,8513.59,0.01971265
buy,8513.35,0.01975481
buy,8512.78,0.1
buy,8512.13,3.01945382
buy,8512,0.94473449
buy,8511.91,0.03991961
buy,8511.5,0.21670131
buy,8511.39,0.0099111
buy,8511.29,0.06
buy,8511.05,0.05
buy,8511,1.48455
buy,8510.8,0.0118
buy,8510.66,0.02
buy,8510.1,0.01
buy,8510.04,0.0098941
buy,8510,11.77081669
buy,8509.85,0.00938441
buy,8509.03,0.02121729
buy,8509,0.035
buy,8508.71,0.063403
buy,8508.39,0.01445769
buy,8508,0.0207
buy,8507.98,0.01460097
buy,8507.9,0.25
buy,8507.77,0.17517754
buy,8507.44,0.06
buy,8507.34,0.04
buy,8507.17,0.02
buy,8507,1.37089652
buy,8506.8,0.06172591
buy,8506.56,0.11756
buy,8506,0.01
buy,8505.97,0.01460097
buy,8505.85,0.05
buy,8505.81,0.08643376
buy,8505.15,0.1
buy,8505.01,0.025
buy,8505,2.3215
buy,8504.94,0.00961314
buy,8504.38,0.01445741
buy,8504.27,0.00953754
buy,8504.24,0.0086401
buy,8504,0.01
buy,8503.58,0.05184245
buy,8503.53,0.8
buy,8503,0.18434
buy,8502,0.16960097
buy,8501.99,0.05
buy,8501.74,0.125
buy,8501.72,0.03
buy,8501.23,0.16624036
buy,8501.21,0.01721824
buy,8501.18,0.1
buy,8501.01,0.07
buy,8501,3.46617004
buy,8500.87,0.01928142
buy,8500.39,0.04
buy,8500.11,0.001
buy,8500.03,0.003525
buy,8500.02,0.0025
buy,8500.01,2.0618
buy,8500,95.34659599
buy,8499.99,1.54754084
buy,8499.79,0.01930401
buy,8499.75,0.0086
buy,8499,0.22612107
buy,8497.13,0.05
buy,8497.01,0.01472396
buy,8497,0.3
buy,8496.96,0.00929488
buy,8496.92,0.001
buy,8496.66,0.3766
buy,8496.49,0.01187778
buy,8496.08,0.05
buy,8495.55,0.02
buy,8495.09,0.00882863
buy,8495,0.09824014
buy,8494.99,0.01347248
buy,8494.62,0.01472396
buy,8494.03,0.001
buy,8494,0.67
buy,8493.39,0.02
buy,8492.6,0.00939193
buy,8491.37,0.00989461
buy,8491.28,0.00978291
buy,8491.13,0.00976115
buy,8491.02,0.01460097
buy,8490.78,0.02221963
buy,8490,0.07
buy,8489.67,0.001
buy,8489.56,0.00989712
buy,8489,0.042
buy,8488.98,0.002752
buy,8488,1.43002448
buy,8487.24,0.07445759
buy,8487.03,0.01460097
buy,8487,0.13035
buy,8486.87,0.01
buy,8486.42,0.01365479
buy,8486,0.212946
buy,8485.92,0.001
buy,8485.88,0.01358306
buy,8485.65,0.02
buy,8485.15,0.3511
buy,8484.69,0.01484798
buy,8484.18,0.07818
buy,8484,0.425
buy,8483.74,0.004
buy,8483.43,0.01942746
buy,8483.2,0.01472396
buy,8483,0.2
buy,8482.93,0.02
buy,8482.74,0.01438687
buy,8482.53,0.01472396
buy,8482,0.1
buy,8481.92,0.001
buy,8481.88,0.02142229
buy,8481.8,0.001
buy,8481.04,0.01472396
buy,8480.66,0.0239
buy,8480.37,0.03029091
buy,8480,0.45498053
buy,8479.62,0.02
buy,8478.53,0.00981092
buy,8478.35,0.01941123
buy,8478.3,0.01887424
buy,8478.29,0.08
buy,8478.13,0.0097879
buy,8478.02,0.01472396
buy,8477.8,0.03
buy,8477.05,0.01472396
buy,8477,0.1
buy,8476.69,0.00980089
buy,8476,0.01
buy,8475.95,0.01438879
buy,8475.3,0.01941958
buy,8475,10.3635988
buy,8474.62,0.01357948
buy,8474.23,0.08260341
buy,8474,0.118
buy,8473.82,0.03
buy,8473.49,0.01484798
buy,8472.7,0.0843531
buy,8472.59,0.01943379
buy,8472,0.01
buy,8471.94,0.02969596
buy,8471.06,0.09484798
buy,8470.62,0.06484798
buy,8470,0.249
buy,8469.99,0.1
buy,8469.44,0.7129442
buy,8469.38,0.002
buy,8469,0.105
buy,8468.96,0.0144546
buy,8468.68,0.1
buy,8468.43,0.00941234
buy,8468.07,0.01361541
buy,8468.05,0.02144911
buy,8467.53,0.02130642
buy,8467.39,0.01484798
buy,8467.32,0.01445781
buy,8467.19,0.0045798
buy,8467.1,0.04
buy,8466.9,0.04
buy,8466.87,0.07484798
buy,8466.72,0.001
buy,8466.56,0.05
buy,8466.42,0.0086
buy,8466.07,0.02969596
buy,8466,0.01
buy,8465.88,0.0430103
buy,8465.78,0.00989964
buy,8465.53,0.02139886
buy,8465.38,0.01484798
buy,8465.04,0.01363116
buy,8465,2.1
buy,8464.76,0.021
buy,8464.14,0.03591
buy,8463.43,0.01484798
buy,8463.22,0.02
buy,8462.91,0.00979256
buy,8462.57,0.02969596
buy,8461.92,0.001
buy,8461.08,0.01484798
buy,8461,0.71182
buy,8460.88,0.0061
buy,8460.54,0.0026003
buy,8460.49,0.06484798
buy,8460.26,0.01439547
buy,8460,1.26235178
buy,8459.99,0.001
buy,8459.37,0.01484798
buy,8459.1,0.00978205
buy,8459,0.01175
buy,8458.45,0.01484798
buy,8457.94,0.01484798
buy,8457.85,0.0136165
buy,8457.54,0.01437191
buy,8457,0.3
buy,8456.93,0.03
buy,8456.87,0.12
buy,8456.58,0.1
buy,8456.03,0.02
buy,8456,0.25291531
buy,8455.92,0.001
buy,8455.81,0.01484798
buy,8455.71,0.02962479
buy,8455.09,0.01484798
buy,8455.07,0.0194459
buy,8455,4.38025942
buy,8454.92,0.001
buy,8454.86,0.001
buy,8454.61,0.01361708
buy,8454.21,0.5
buy,8454,0.36616161
buy,8453.82,0.00978976
buy,8453.42,0.02144053
buy,8453,0.555897
buy,8452.96,0.3
buy,8452.2,0.02141136
buy,8452,0.05
buy,8451.94,0.02379865
buy,8451.93,0.001
buy,8451.92,0.03
buy,8451.39,0.06544303
buy,8451,2.24836656
buy,8450.88,0.01374779
buy,8450.7,0.01497305
buy,8450.66,0.02821127
buy,8450.5,1
buy,8450.48,0.02144626
buy,8450,4.02507365
buy,8449.98,0.001937
buy,8449.8,0.01438905
buy,8449.27,0.0143917
buy,8449.18,0.01497305
buy,8449.1,0.01497305
buy,8448.93,0.01445734
buy,8448.86,0.01497305
buy,8447.7,0.02146605
buy,8447.04,0.01497305
buy,8447,0.01
buy,8446.79,0.003491
buy,8446,1.02
buy,8445.99,0.05
buy,8445.72,0.06497305
buy,8445.24,0.17134681
buy,8445,0.0075
buy,8444.86,0.01497305
buy,8444.48,0.04
buy,8444.44,0.956
buy,8444,0.2817
buy,8443.92,0.001
buy,8443.21,0.01497305
buy,8443.14,0.02144235
buy,8443.04,0.01497305
buy,8443,0.06
buy,8442.94,0.01497305
buy,8441.12,0.09497305
buy,8441,0.003
buy,8440.12,0.09497305
buy,8440,5.437707
buy,8439.75,0.01497305
buy,8439.66,0.03
buy,8439.58,0.02222477
buy,8439.33,0.00929271
buy,8439,0.1147
buy,8438.84,0.01439399
buy,8437.02,0.1
buy,8436.69,0.04491915
buy,8436.5,0.15
buy,8436.34,0.01497305
buy,8436.13,0.01497305
buy,8435.41,0.01497305
buy,8435.33,0.0194545
buy,8435.29,0.1
buy,8435.13,0.01497305
buy,8435,0.35
buy,8434.69,0.00980557
buy,8434.21,0.02939028
buy,8434,0.16698
buy,8433.88,0.5
buy,8433.6,0.01944595
buy,8433.09,0.0086
buy,8433,0.84494169
buy,8432.74,0.01497305
buy,8432.32,0.1
buy,8432.14,0.01497305
buy,8432,0.5456
buy,8431.15,0.006
buy,8431.14,0.01497305
buy,8431,1.011
buy,8430.98,0.06
buy,8430.27,0.064454
buy,8430.18,0.01497305
buy,8430,0.07
buy,8429.75,0.01497305
buy,8429.18,0.01497305
buy,8428.78,0.01497305
buy,8427,0.025
buy,8426.83,0.0214348
buy,8426.71,0.02144235
buy,8426.16,0.04
buy,8425.79,0.02381626
buy,8425.77,0.01046871
buy,8425.42,0.1099461
buy,8425.32,0.00980089
buy,8425.25,0.0121
buy,8425.09,0.0011
buy,8425.02,0.02942834
buy,8425.01,0.01
buy,8425,2.14607538
buy,8423.49,0.04497305
buy,8423,0.80337641
buy,8422.95,0.01497305
buy,8422.81,0.03
buy,8422.17,0.01941555
buy,8422,0.31187366
buy,8421.77,0.01497305
buy,8421,1
buy,8420.18,0.09491915
buy,8420,1.42466161
buy,8419,0.1
buy,8418.39,0.05497305
buy,8418.3,0.03142855
buy,8417.94,0.0299461
buy,8417.54,0.03
buy,8417.17,0.01497305
buy,8417,0.20242485
buy,8416.71,0.01996008
buy,8416.67,0.02374014
