side,price,size,time
buy,9198.46,0.01,2018-04-24T04:12:42.074Z
buy,9185.54,0.0,2018-04-24T04:12:42.078Z
buy,9152.05,0.06696405,2018-04-24T04:12:42.103Z
buy,9086.55,0.0,2018-04-24T04:12:42.104Z
buy,9119.55,0.0,2018-04-24T04:12:42.134Z
buy,9219.98,19.24793036,2018-04-24T04:12:42.169Z
sell,9219.99,13.69958107,2018-04-24T04:12:42.173Z
sell,9219.99,12.69958107,2018-04-24T04:12:42.184Z
buy,9219.98,20.24793036,2018-04-24T04:12:42.205Z
buy,9185.54,0.0015,2018-04-24T04:12:42.211Z
buy,9053.55,0.0015,2018-04-24T04:12:42.213Z
buy,9152.05,0.06546405,2018-04-24T04:12:42.215Z
buy,9086.55,0.0015,2018-04-24T04:12:42.220Z
sell,9241.19,0.0,2018-04-24T04:12:42.221Z
sell,9243.03,0.0,2018-04-24T04:12:42.222Z
sell,9243.04,0.9,2018-04-24T04:12:42.228Z
buy,9195.06,0.0,2018-04-24T04:12:42.229Z
buy,9195.07,0.536045,2018-04-24T04:12:42.255Z
sell,9219.99,10.19958107,2018-04-24T04:12:42.257Z
buy,9219.98,20.61993036,2018-04-24T04:12:42.259Z
buy,9119.55,0.0015,2018-04-24T04:12:42.289Z
sell,9241.2,0.90662252,2018-04-24T04:12:42.292Z
buy,9185.54,0.0,2018-04-24T04:12:42.310Z
buy,9218.37,0.01,2018-04-24T04:12:42.321Z
buy,9152.05,0.06696405,2018-04-24T04:12:42.338Z
buy,9053.55,0.0,2018-04-24T04:12:42.446Z
buy,9218.37,0.0,2018-04-24T04:12:42.448Z
buy,9216.0,0.01041044,2018-04-24T04:12:42.452Z
buy,9219.98,20.61847036,2018-04-24T04:12:42.453Z
buy,9219.98,21.59139336,2018-04-24T04:12:42.458Z
buy,9219.98,21.59297336,2018-04-24T04:12:42.471Z
buy,9185.54,0.0015,2018-04-24T04:12:42.477Z
buy,9119.55,0.0,2018-04-24T04:12:42.494Z
buy,9152.05,0.06546405,2018-04-24T04:12:42.495Z
buy,9086.55,0.0,2018-04-24T04:12:42.496Z
buy,9053.55,0.0015,2018-04-24T04:12:42.502Z
buy,9185.54,0.0,2018-04-24T04:12:42.575Z
buy,9119.55,0.0015,2018-04-24T04:12:42.595Z
buy,9086.55,0.0015,2018-04-24T04:12:42.598Z
buy,9053.54,0.0,2018-04-24T04:12:42.639Z
buy,9152.05,0.06696405,2018-04-24T04:12:42.645Z
buy,9218.33,0.01,2018-04-24T04:12:42.656Z
buy,9119.55,0.0,2018-04-24T04:12:42.691Z
buy,9185.54,0.0015,2018-04-24T04:12:42.720Z
buy,9218.33,0.0,2018-04-24T04:12:42.728Z
buy,9152.05,0.06546405,2018-04-24T04:12:42.740Z
buy,9119.55,0.0015,2018-04-24T04:12:42.747Z
buy,9185.54,0.0,2018-04-24T04:12:42.780Z
buy,9152.05,0.06696405,2018-04-24T04:12:42.802Z
buy,9218.47,0.01,2018-04-24T04:12:43.036Z
buy,9198.46,0.0,2018-04-24T04:12:43.136Z
buy,9218.47,0.0,2018-04-24T04:12:43.138Z
buy,9119.55,0.0,2018-04-24T04:12:43.142Z
buy,9198.46,0.01,2018-04-24T04:12:43.144Z
buy,9185.54,0.0015,2018-04-24T04:12:43.151Z
buy,9218.45,0.01,2018-04-24T04:12:43.451Z
buy,9201.26,0.11315627,2018-04-24T04:12:43.463Z
buy,9219.98,21.39297336,2018-04-24T04:12:43.474Z
buy,9201.01,0.5,2018-04-24T04:12:43.482Z
buy,9218.45,0.0,2018-04-24T04:12:43.507Z
buy,9219.6,0.0,2018-04-24T04:12:43.559Z
buy,9201.01,0.0,2018-04-24T04:12:43.563Z
buy,9185.54,0.0,2018-04-24T04:12:43.566Z
buy,9219.98,21.44697336,2018-04-24T04:12:43.570Z
buy,9201.26,0.61315627,2018-04-24T04:12:43.582Z
buy,9152.05,0.06546405,2018-04-24T04:12:43.591Z
buy,9086.56,0.0015,2018-04-24T04:12:43.601Z
buy,9119.56,0.0015,2018-04-24T04:12:43.604Z
buy,9215.05,0.0,2018-04-24T04:12:43.625Z
buy,9086.55,0.0,2018-04-24T04:12:43.627Z
buy,9219.94,5.585380000000001,2018-04-24T04:12:43.629Z
buy,9053.56,0.0015,2018-04-24T04:12:43.630Z
buy,9119.56,0.0,2018-04-24T04:12:43.650Z
buy,9152.05,0.06696405,2018-04-24T04:12:43.675Z
buy,9185.54,0.0015,2018-04-24T04:12:43.711Z
buy,9216.0,0.01143044,2018-04-24T04:12:43.713Z
buy,9215.02,0.06984,2018-04-24T04:12:43.714Z
buy,9053.56,0.0,2018-04-24T04:12:43.724Z
buy,9119.56,0.0015,2018-04-24T04:12:43.731Z
buy,9218.37,0.01,2018-04-24T04:12:43.777Z
buy,9152.05,0.06546405,2018-04-24T04:12:43.778Z
buy,9086.56,0.0,2018-04-24T04:12:43.799Z
buy,9185.54,0.0,2018-04-24T04:12:43.799Z
buy,9119.56,0.0,2018-04-24T04:12:43.800Z
buy,9053.56,0.0015,2018-04-24T04:12:43.803Z
buy,9152.05,0.06696405,2018-04-24T04:12:43.850Z
buy,9086.56,0.0015,2018-04-24T04:12:43.879Z
buy,9218.37,0.0,2018-04-24T04:12:43.890Z
buy,9152.05,0.06546405,2018-04-24T04:12:43.908Z
buy,9119.56,0.0015,2018-04-24T04:12:43.957Z
buy,9119.56,0.0,2018-04-24T04:12:43.979Z
buy,9185.54,0.0015,2018-04-24T04:12:44.009Z
buy,9053.56,0.0,2018-04-24T04:12:44.028Z
buy,9152.05,0.06696405,2018-04-24T04:12:44.038Z
buy,9198.46,0.0,2018-04-24T04:12:44.045Z
buy,9185.54,0.0,2018-04-24T04:12:44.049Z
buy,9119.56,0.0015,2018-04-24T04:12:44.061Z
buy,9218.47,0.01,2018-04-24T04:12:44.078Z
buy,9198.46,0.01,2018-04-24T04:12:44.079Z
buy,9086.56,0.0,2018-04-24T04:12:44.085Z
buy,9053.56,0.0015,2018-04-24T04:12:44.092Z
buy,9119.56,0.0,2018-04-24T04:12:44.133Z
buy,9198.46,0.0,2018-04-24T04:12:44.134Z
buy,9198.46,0.01,2018-04-24T04:12:44.167Z
buy,8759.0,0.12163472,2018-04-24T04:12:44.208Z
buy,9152.05,0.06546405,2018-04-24T04:12:44.210Z
buy,9215.02,0.0685,2018-04-24T04:12:44.211Z
buy,9185.54,0.0015,2018-04-24T04:12:44.218Z
buy,9086.56,0.0015,2018-04-24T04:12:44.221Z
buy,9218.47,0.0,2018-04-24T04:12:44.223Z
buy,9119.56,0.0015,2018-04-24T04:12:44.285Z
buy,9185.54,0.0,2018-04-24T04:12:44.295Z
buy,9152.05,0.06696405,2018-04-24T04:12:44.324Z
buy,9189.69,0.0,2018-04-24T04:12:44.397Z
buy,9218.46,0.01,2018-04-24T04:12:44.438Z
buy,9053.56,0.0,2018-04-24T04:12:44.458Z
buy,9185.54,0.0015,2018-04-24T04:12:44.483Z
buy,9218.46,0.0,2018-04-24T04:12:44.684Z
buy,9185.54,0.0,2018-04-24T04:12:44.726Z
buy,9215.02,0.06957999999999999,2018-04-24T04:12:44.753Z
buy,9119.56,0.0,2018-04-24T04:12:44.756Z
buy,9152.05,0.06546405,2018-04-24T04:12:44.757Z
buy,9086.56,0.0,2018-04-24T04:12:44.758Z
buy,9053.56,0.0015,2018-04-24T04:12:44.761Z
buy,9218.64,0.01,2018-04-24T04:12:44.765Z
buy,9185.54,0.0015,2018-04-24T04:12:44.782Z
sell,9219.99,10.21123007,2018-04-24T04:12:44.809Z
buy,9053.56,0.0,2018-04-24T04:12:44.824Z
buy,9152.05,0.06696405,2018-04-24T04:12:44.834Z
buy,9185.54,0.0,2018-04-24T04:12:44.851Z
buy,9086.56,0.0015,2018-04-24T04:12:44.857Z
buy,9119.56,0.0015,2018-04-24T04:12:44.862Z
buy,9218.64,0.0,2018-04-24T04:12:44.978Z
buy,9119.56,0.0,2018-04-24T04:12:45.015Z
buy,9086.56,0.0,2018-04-24T04:12:45.059Z
buy,9152.05,0.06546405,2018-04-24T04:12:45.060Z
buy,9053.56,0.0015,2018-04-24T04:12:45.068Z
buy,9185.54,0.0015,2018-04-24T04:12:45.089Z
buy,9218.51,0.01,2018-04-24T04:12:45.096Z
buy,9053.56,0.0,2018-04-24T04:12:45.124Z
buy,9185.54,0.0,2018-04-24T04:12:45.153Z
buy,9119.56,0.0015,2018-04-24T04:12:45.172Z
buy,9086.56,0.0015,2018-04-24T04:12:45.181Z
buy,9152.05,0.06696405,2018-04-24T04:12:45.187Z
buy,9119.56,0.0,2018-04-24T04:12:45.213Z
buy,9198.46,0.0,2018-04-24T04:12:45.243Z
buy,9185.54,0.0015,2018-04-24T04:12:45.245Z
buy,9053.56,0.0015,2018-04-24T04:12:45.248Z
buy,9215.02,0.0685,2018-04-24T04:12:45.248Z
buy,9191.61,6.39,2018-04-24T04:12:45.273Z
buy,9152.05,0.06546405,2018-04-24T04:12:45.276Z
buy,9198.46,0.01,2018-04-24T04:12:45.278Z
buy,9119.56,0.0015,2018-04-24T04:12:45.299Z
buy,9218.51,0.0,2018-04-24T04:12:45.755Z
buy,9219.98,21.45697336,2018-04-24T04:12:45.766Z
buy,9215.02,0.06954,2018-04-24T04:12:45.768Z
buy,9185.54,0.0,2018-04-24T04:12:45.801Z
buy,9119.56,0.0,2018-04-24T04:12:45.829Z
buy,9152.05,0.06696405,2018-04-24T04:12:45.835Z
buy,9086.57,0.0015,2018-04-24T04:12:45.838Z
buy,9119.57,0.0015,2018-04-24T04:12:45.841Z
buy,9086.56,0.0,2018-04-24T04:12:45.937Z
buy,9119.57,0.0,2018-04-24T04:12:45.961Z
buy,9191.61,0.0,2018-04-24T04:12:45.965Z
buy,9053.57,0.0015,2018-04-24T04:12:45.967Z
buy,9185.54,0.0015,2018-04-24T04:12:45.971Z
buy,9152.05,0.06546405,2018-04-24T04:12:46.023Z
buy,9119.57,0.0015,2018-04-24T04:12:46.050Z
buy,9219.98,21.44697336,2018-04-24T04:12:46.471Z
buy,9218.93,0.01,2018-04-24T04:12:46.482Z
buy,9185.54,0.0,2018-04-24T04:12:46.503Z
buy,9219.24,0.01,2018-04-24T04:12:46.525Z
buy,9198.46,0.0,2018-04-24T04:12:46.527Z
buy,9152.05,0.06696405,2018-04-24T04:12:46.533Z
buy,9189.46,6.39,2018-04-24T04:12:46.556Z
buy,9198.46,0.01,2018-04-24T04:12:46.559Z
buy,9218.93,0.0,2018-04-24T04:12:46.564Z
buy,9152.05,0.06546405,2018-04-24T04:12:46.591Z
buy,9185.54,0.0015,2018-04-24T04:12:46.624Z
buy,9185.54,0.0,2018-04-24T04:12:46.649Z
buy,9152.05,0.06696405,2018-04-24T04:12:46.684Z
buy,9219.24,0.0,2018-04-24T04:12:46.777Z
buy,9219.66,0.01,2018-04-24T04:12:46.790Z
buy,9053.57,0.0,2018-04-24T04:12:46.811Z
buy,9185.54,0.0015,2018-04-24T04:12:46.841Z
buy,9219.66,0.0,2018-04-24T04:12:46.843Z
buy,9219.65,0.01,2018-04-24T04:12:46.939Z
buy,9152.05,0.06546405,2018-04-24T04:12:46.964Z
buy,9185.54,0.0,2018-04-24T04:12:46.992Z
buy,9086.57,0.0,2018-04-24T04:12:46.993Z
buy,9119.57,0.0,2018-04-24T04:12:46.994Z
buy,9053.57,0.0015,2018-04-24T04:12:47.000Z
buy,9215.02,0.0685,2018-04-24T04:12:47.037Z
buy,9053.56,0.0,2018-04-24T04:12:47.055Z
buy,9053.57,0.0,2018-04-24T04:12:47.076Z
buy,9185.54,0.0015,2018-04-24T04:12:47.085Z
buy,9152.05,0.06696405,2018-04-24T04:12:47.088Z
buy,9219.65,0.0,2018-04-24T04:12:47.150Z
buy,9053.55,0.0,2018-04-24T04:12:47.165Z
buy,9119.57,0.0015,2018-04-24T04:12:47.167Z
buy,9086.57,0.0015,2018-04-24T04:12:47.172Z
buy,9152.05,0.06546405,2018-04-24T04:12:47.211Z
buy,9185.54,0.0,2018-04-24T04:12:47.211Z
buy,9053.57,0.0015,2018-04-24T04:12:47.226Z
buy,9219.31,0.01,2018-04-24T04:12:47.274Z
buy,9152.05,0.06696405,2018-04-24T04:12:47.276Z
buy,9219.31,0.0,2018-04-24T04:12:47.480Z
buy,9215.02,0.07044,2018-04-24T04:12:47.496Z
buy,9086.57,0.0,2018-04-24T04:12:47.517Z
buy,9185.54,0.0015,2018-04-24T04:12:47.547Z
buy,9152.05,0.06546405,2018-04-24T04:12:47.571Z
buy,9198.46,0.0,2018-04-24T04:12:47.586Z
buy,9119.57,0.0,2018-04-24T04:12:47.591Z
buy,9185.54,0.0,2018-04-24T04:12:47.592Z
buy,9086.57,0.0015,2018-04-24T04:12:47.618Z
buy,9198.46,0.01,2018-04-24T04:12:47.622Z
buy,9152.05,0.06696405,2018-04-24T04:12:47.659Z
buy,9218.68,0.01,2018-04-24T04:12:47.663Z
buy,9119.57,0.0015,2018-04-24T04:12:47.665Z
sell,9219.99,9.65152031,2018-04-24T04:12:47.667Z
buy,9053.57,0.0,2018-04-24T04:12:47.683Z
buy,9185.54,0.0015,2018-04-24T04:12:47.705Z
buy,9152.05,0.06546405,2018-04-24T04:12:47.745Z
buy,9215.02,0.0685,2018-04-24T04:12:47.751Z
buy,9086.57,0.0,2018-04-24T04:12:47.754Z
buy,9119.57,0.0,2018-04-24T04:12:47.755Z
buy,9053.57,0.0015,2018-04-24T04:12:47.761Z
buy,9218.68,0.0,2018-04-24T04:12:47.803Z
buy,8297.98,0.01,2018-04-24T04:12:47.842Z
buy,9185.54,0.0,2018-04-24T04:12:47.846Z
buy,9086.58,0.0015,2018-04-24T04:12:47.893Z
buy,9119.58,0.0015,2018-04-24T04:12:47.895Z
buy,9152.05,0.06696405,2018-04-24T04:12:47.896Z
sell,9225.0,7.14326719,2018-04-24T04:12:47.929Z
buy,9218.66,0.01,2018-04-24T04:12:47.968Z
buy,9086.58,0.0,2018-04-24T04:12:48.001Z
buy,9053.58,0.0015,2018-04-24T04:12:48.009Z
buy,9185.54,0.0015,2018-04-24T04:12:48.012Z
buy,9218.66,0.0,2018-04-24T04:12:48.032Z
buy,9152.05,0.06546405,2018-04-24T04:12:48.052Z
buy,9119.58,0.0,2018-04-24T04:12:48.058Z
buy,9086.58,0.0015,2018-04-24T04:12:48.068Z
buy,9185.54,0.0,2018-04-24T04:12:48.102Z
buy,9119.58,0.0015,2018-04-24T04:12:48.122Z
buy,9218.28,0.01,2018-04-24T04:12:48.332Z
buy,9218.28,0.0,2018-04-24T04:12:48.374Z
buy,9053.57,0.0,2018-04-24T04:12:48.401Z
buy,9185.54,0.0015,2018-04-24T04:12:48.429Z
buy,9183.24,0.0,2018-04-24T04:12:48.457Z
buy,9152.05,0.06696405,2018-04-24T04:12:48.469Z
buy,9218.66,0.01,2018-04-24T04:12:48.693Z
buy,8948.45,0.0,2018-04-24T04:12:48.701Z
buy,8948.29,0.0,2018-04-24T04:12:48.704Z
buy,8948.26,0.1,2018-04-24T04:12:48.708Z
buy,9198.46,0.0,2018-04-24T04:12:48.726Z
buy,9198.46,0.01,2018-04-24T04:12:48.755Z
buy,9219.98,21.63097336,2018-04-24T04:12:48.857Z
buy,9218.66,0.0,2018-04-24T04:12:48.885Z
sell,10141.99,0.01,2018-04-24T04:12:49.282Z
buy,8950.15,0.1,2018-04-24T04:12:49.286Z
buy,9219.0,0.02155,2018-04-24T04:12:49.292Z
buy,9215.02,0.06982000000000001,2018-04-24T04:12:49.297Z
buy,9198.46,0.0,2018-04-24T04:12:49.307Z
buy,9198.46,0.01,2018-04-24T04:12:49.356Z
buy,9219.0,0.01155,2018-04-24T04:12:49.395Z
buy,9219.3,0.01,2018-04-24T04:12:49.398Z
buy,9219.7,0.0016,2018-04-24T04:12:49.439Z
sell,9233.44,0.0,2018-04-24T04:12:49.745Z
buy,9219.3,0.0,2018-04-24T04:12:49.749Z
buy,9215.02,0.0685,2018-04-24T04:12:49.750Z
buy,9219.7,0.0,2018-04-24T04:12:49.751Z
buy,9219.43,0.01,2018-04-24T04:12:49.757Z
sell,9233.69,0.5,2018-04-24T04:12:49.764Z
buy,9198.46,0.0,2018-04-24T04:12:49.790Z
sell,9233.69,0.0,2018-04-24T04:12:49.803Z
buy,9198.46,0.01,2018-04-24T04:12:49.819Z
sell,9233.44,0.5,2018-04-24T04:12:49.820Z
sell,9233.44,0.0,2018-04-24T04:12:49.829Z
buy,9219.98,21.73097336,2018-04-24T04:12:49.837Z
sell,9233.69,0.5,2018-04-24T04:12:49.850Z
buy,9185.54,0.0,2018-04-24T04:12:49.874Z
buy,9152.05,0.06546405,2018-04-24T04:12:49.897Z
buy,9119.58,0.0,2018-04-24T04:12:49.898Z
buy,9086.59,0.0015,2018-04-24T04:12:49.905Z
buy,9219.98,21.54697336,2018-04-24T04:12:49.940Z
buy,9086.58,0.0,2018-04-24T04:12:50.003Z
buy,9053.58,0.0,2018-04-24T04:12:50.018Z
buy,9053.59,0.0015,2018-04-24T04:12:50.024Z
buy,9185.54,0.0015,2018-04-24T04:12:50.028Z
buy,9215.02,0.06962,2018-04-24T04:12:50.036Z
buy,9152.05,0.06696405,2018-04-24T04:12:50.047Z
buy,9119.59,0.0015,2018-04-24T04:12:50.051Z
buy,9219.43,0.0,2018-04-24T04:12:50.095Z
buy,9219.09,0.01,2018-04-24T04:12:50.103Z
buy,9219.09,0.0,2018-04-24T04:12:50.178Z
buy,9219.08,0.01,2018-04-24T04:12:50.444Z
buy,9219.08,0.0,2018-04-24T04:12:50.497Z
buy,8950.15,0.0,2018-04-24T04:12:50.562Z
buy,9219.25,0.01,2018-04-24T04:12:50.785Z
buy,9198.46,0.0,2018-04-24T04:12:50.812Z
buy,9219.25,0.0,2018-04-24T04:12:50.815Z
sell,9271.96,0.028999999999999998,2018-04-24T04:12:50.827Z
buy,9198.46,0.01,2018-04-24T04:12:50.844Z
buy,9201.26,0.11315627,2018-04-24T04:12:50.882Z
sell,9233.69,0.0,2018-04-24T04:12:50.898Z
buy,9201.01,0.5,2018-04-24T04:12:50.901Z
sell,9233.44,0.5,2018-04-24T04:12:50.916Z
buy,9201.01,0.0,2018-04-24T04:12:50.953Z
sell,9233.44,0.0,2018-04-24T04:12:50.957Z
buy,9201.26,0.61315627,2018-04-24T04:12:50.970Z
sell,9233.69,0.5,2018-04-24T04:12:50.973Z
buy,9186.17,0.0,2018-04-24T04:12:51.119Z
buy,9219.36,0.01,2018-04-24T04:12:51.121Z
buy,9215.0,0.22434,2018-04-24T04:12:51.132Z
buy,9219.36,0.0,2018-04-24T04:12:51.190Z
buy,9219.98,20.54697336,2018-04-24T04:12:51.208Z
buy,8950.15,0.1,2018-04-24T04:12:51.351Z
buy,9219.31,0.01,2018-04-24T04:12:51.456Z
buy,9215.0,0.223,2018-04-24T04:12:51.462Z
buy,9219.98,21.54697336,2018-04-24T04:12:51.520Z
buy,9219.31,0.0,2018-04-24T04:12:51.557Z
buy,7000.0,263.04127413,2018-04-24T04:12:51.631Z
buy,9219.33,0.01,2018-04-24T04:12:51.806Z
buy,9198.46,0.0,2018-04-24T04:12:51.864Z
buy,9198.46,0.01,2018-04-24T04:12:51.895Z
buy,9152.05,0.06546405,2018-04-24T04:12:51.896Z
buy,9219.33,0.0,2018-04-24T04:12:51.904Z
buy,9185.54,0.0,2018-04-24T04:12:51.919Z
buy,9119.59,0.0,2018-04-24T04:12:51.920Z
buy,9086.6,0.0015,2018-04-24T04:12:51.925Z
sell,9700.0,13.78748355,2018-04-24T04:12:51.962Z
buy,9185.0,0.001,2018-04-24T04:12:51.984Z
buy,9086.6,0.0,2018-04-24T04:12:52.034Z
buy,9086.59,0.0,2018-04-24T04:12:52.056Z
buy,9053.6,0.0015,2018-04-24T04:12:52.063Z
buy,9185.54,0.0015,2018-04-24T04:12:52.065Z
buy,9215.0,0.225,2018-04-24T04:12:52.074Z
buy,9152.05,0.06696405,2018-04-24T04:12:52.082Z
buy,9119.6,0.0015,2018-04-24T04:12:52.085Z
buy,9185.54,0.0,2018-04-24T04:12:52.145Z
buy,9219.55,0.01,2018-04-24T04:12:52.171Z
buy,9086.6,0.0015,2018-04-24T04:12:52.173Z
buy,9119.6,0.0,2018-04-24T04:12:52.200Z
buy,9219.55,0.0,2018-04-24T04:12:52.207Z
buy,9185.54,0.0015,2018-04-24T04:12:52.230Z
buy,9219.55,0.01,2018-04-24T04:12:52.520Z
buy,9215.0,0.223,2018-04-24T04:12:52.526Z
buy,8297.98,0.0,2018-04-24T04:12:52.804Z
buy,9152.05,0.06546405,2018-04-24T04:12:52.838Z
buy,9185.54,0.0,2018-04-24T04:12:52.861Z
buy,9119.6,0.0015,2018-04-24T04:12:52.867Z
buy,9219.55,0.0,2018-04-24T04:12:52.870Z
buy,9219.12,0.01,2018-04-24T04:12:52.880Z
buy,9086.6,0.0,2018-04-24T04:12:52.907Z
buy,9219.12,0.0,2018-04-24T04:12:52.908Z
buy,9198.46,0.0,2018-04-24T04:12:52.920Z
buy,9185.54,0.0015,2018-04-24T04:12:52.926Z
buy,9152.05,0.06696405,2018-04-24T04:12:52.937Z
buy,9198.46,0.01,2018-04-24T04:12:52.949Z
buy,9185.54,0.0,2018-04-24T04:12:53.085Z
buy,9215.0,0.22491,2018-04-24T04:12:53.098Z
buy,9119.6,0.0,2018-04-24T04:12:53.112Z
buy,9152.05,0.06546405,2018-04-24T04:12:53.114Z
buy,9086.6,0.0015,2018-04-24T04:12:53.120Z
buy,9185.54,0.0015,2018-04-24T04:12:53.142Z
buy,8723.11,0.95,2018-04-24T04:12:53.304Z
sell,9711.08,0.95,2018-04-24T04:12:53.312Z
buy,9218.84,0.01,2018-04-24T04:12:53.329Z
buy,9185.54,0.0,2018-04-24T04:12:53.332Z
buy,9152.05,0.06696405,2018-04-24T04:12:53.364Z
buy,9119.6,0.0015,2018-04-24T04:12:53.367Z
buy,9218.84,0.0,2018-04-24T04:12:53.372Z
buy,9215.0,0.223,2018-04-24T04:12:53.376Z
buy,9086.6,0.0,2018-04-24T04:12:53.388Z
buy,9185.54,0.0015,2018-04-24T04:12:53.413Z
buy,9219.1,0.01,2018-04-24T04:12:53.574Z
buy,9219.1,0.0,2018-04-24T04:12:53.627Z
buy,9215.0,0.22471,2018-04-24T04:12:53.640Z
buy,9119.6,0.0,2018-04-24T04:12:53.671Z
buy,9219.98,23.54697336,2018-04-24T04:12:53.673Z
buy,9152.05,0.06546405,2018-04-24T04:12:53.698Z
buy,9185.54,0.0,2018-04-24T04:12:53.700Z
buy,9086.6,0.0015,2018-04-24T04:12:53.706Z
buy,9152.05,0.06696405,2018-04-24T04:12:53.758Z
buy,9119.6,0.0015,2018-04-24T04:12:53.759Z
buy,9219.98,21.54697336,2018-04-24T04:12:53.776Z
buy,9086.6,0.0,2018-04-24T04:12:53.809Z
buy,9185.54,0.0015,2018-04-24T04:12:53.838Z
buy,9152.05,0.06546405,2018-04-24T04:12:53.867Z
buy,9185.54,0.0,2018-04-24T04:12:53.886Z
buy,9119.6,0.0,2018-04-24T04:12:53.888Z
buy,9086.6,0.0015,2018-04-24T04:12:53.895Z
buy,9201.26,0.11315627,2018-04-24T04:12:53.915Z
buy,9201.01,0.5,2018-04-24T04:12:53.934Z
buy,9198.46,0.0,2018-04-24T04:12:53.936Z
buy,9152.05,0.06696405,2018-04-24T04:12:53.952Z
buy,9219.22,0.01,2018-04-24T04:12:53.963Z
buy,9198.46,0.01,2018-04-24T04:12:53.967Z
buy,9185.54,0.0015,2018-04-24T04:12:53.970Z
buy,9086.61,0.0015,2018-04-24T04:12:53.976Z
sell,9233.69,0.0,2018-04-24T04:12:53.982Z
sell,9233.69,0.5,2018-04-24T04:12:54.000Z
buy,9203.39,0.0,2018-04-24T04:12:54.014Z
buy,9219.22,0.0,2018-04-24T04:12:54.015Z
buy,9152.05,0.06546405,2018-04-24T04:12:54.114Z
buy,9219.98,21.79697336,2018-04-24T04:12:54.135Z
buy,9185.54,0.0,2018-04-24T04:12:54.142Z
buy,9086.6,0.0,2018-04-24T04:12:54.144Z
buy,9086.61,0.0,2018-04-24T04:12:54.145Z
buy,9119.61,0.0015,2018-04-24T04:12:54.151Z
buy,9053.61,0.0015,2018-04-24T04:12:54.160Z
buy,9053.59,0.0,2018-04-24T04:12:54.186Z
sell,10141.99,0.0,2018-04-24T04:12:54.204Z
buy,9185.54,0.0015,2018-04-24T04:12:54.215Z
buy,9152.05,0.06696405,2018-04-24T04:12:54.218Z
buy,9219.44,0.01,2018-04-24T04:12:54.245Z
buy,9119.61,0.0,2018-04-24T04:12:54.272Z
buy,9086.61,0.0015,2018-04-24T04:12:54.301Z
buy,9152.05,0.06546405,2018-04-24T04:12:54.322Z
buy,9185.54,0.0,2018-04-24T04:12:54.323Z
buy,9198.46,0.0,2018-04-24T04:12:54.328Z
buy,9119.61,0.0015,2018-04-24T04:12:54.331Z
buy,9198.46,0.01,2018-04-24T04:12:54.358Z
buy,9219.44,0.0,2018-04-24T04:12:54.359Z
buy,9152.05,0.06696405,2018-04-24T04:12:54.388Z
buy,9119.61,0.0,2018-04-24T04:12:54.409Z
sell,9220.0,10.81756409,2018-04-24T04:12:54.412Z
buy,9185.54,0.0015,2018-04-24T04:12:54.435Z
buy,9219.33,0.01,2018-04-24T04:12:54.576Z
buy,9219.33,0.0,2018-04-24T04:12:54.627Z
buy,9219.98,21.79197336,2018-04-24T04:12:54.764Z
buy,9185.54,0.0,2018-04-24T04:12:54.790Z
buy,9152.05,0.06546405,2018-04-24T04:12:54.812Z
buy,9119.61,0.0015,2018-04-24T04:12:54.819Z
buy,9201.01,0.0,2018-04-24T04:12:54.820Z
buy,9201.26,0.61315627,2018-04-24T04:12:54.837Z
buy,9053.6,0.0,2018-04-24T04:12:54.857Z
buy,9218.73,0.01,2018-04-24T04:12:54.927Z
buy,9185.54,0.0015,2018-04-24T04:12:54.952Z
buy,9152.05,0.06696405,2018-04-24T04:12:54.954Z
buy,9218.73,0.0,2018-04-24T04:12:54.982Z
buy,9198.46,0.0,2018-04-24T04:12:54.984Z
buy,8723.11,0.0,2018-04-24T04:12:54.986Z
sell,9711.08,0.0,2018-04-24T04:12:54.988Z
buy,9198.46,0.01,2018-04-24T04:12:55.029Z
sell,9219.99,26.55152031,2018-04-24T04:12:55.102Z
sell,9241.2,0.00662252,2018-04-24T04:12:55.109Z
buy,9219.98,20.79197336,2018-04-24T04:12:55.112Z
sell,9241.19,0.9,2018-04-24T04:12:55.117Z
sell,9219.99,27.55152031,2018-04-24T04:12:55.119Z
sell,9238.43,0.9,2018-04-24T04:12:55.120Z
sell,9238.42,0.9,2018-04-24T04:12:55.125Z
buy,9195.07,0.0,2018-04-24T04:12:55.153Z
sell,9238.43,0.0,2018-04-24T04:12:55.154Z
sell,9243.04,0.0,2018-04-24T04:12:55.154Z
sell,9238.42,1.8,2018-04-24T04:12:55.159Z
buy,9195.06,0.536045,2018-04-24T04:12:55.164Z
sell,9243.03,0.9,2018-04-24T04:12:55.166Z
buy,9219.98,20.41997336,2018-04-24T04:12:55.219Z
sell,9219.99,30.05152031,2018-04-24T04:12:55.224Z
buy,9219.98,19.44705036,2018-04-24T04:12:55.247Z
sell,9219.99,27.55152031,2018-04-24T04:12:55.268Z
buy,9218.65,0.01,2018-04-24T04:12:55.273Z
sell,9219.99,27.55017031,2018-04-24T04:12:55.274Z
sell,9219.99,30.05017031,2018-04-24T04:12:55.276Z
buy,9219.98,19.81905036,2018-04-24T04:12:55.278Z
sell,9219.99,30.05185031,2018-04-24T04:12:55.281Z
sell,9219.99,27.55185031,2018-04-24T04:12:55.295Z
buy,9219.98,19.44705036,2018-04-24T04:12:55.297Z
sell,9219.99,30.05185031,2018-04-24T04:12:55.302Z
